"","X1","variable"
"(Intercept)",3.17164635365217,"(Intercept)"
"CancerType.ACC",19.7057998363029,"CancerType.ACC"
"CancerType.BLCA",-4.80768970718048,"CancerType.BLCA"
"CancerType.BRCA",-2.06976005482695,"CancerType.BRCA"
"CancerType.CESC",-6.27644513541751,"CancerType.CESC"
"CancerType.CHOL",-4.19807985600079,"CancerType.CHOL"
"CancerType.COAD",-5.51492582123059,"CancerType.COAD"
"CancerType.ESCA_adernocarcinoma",1.59586907401171,"CancerType.ESCA_adernocarcinoma"
"CancerType.GBM",11.9237872003816,"CancerType.GBM"
"CancerType.KIRC",2.71808787361463,"CancerType.KIRC"
"CancerType.KIRP",6.21240567645088,"CancerType.KIRP"
"CancerType.LGG",5.03787718838001,"CancerType.LGG"
"CancerType.LIHC",3.44121602671522,"CancerType.LIHC"
"CancerType.LUSC",-0.400731526889846,"CancerType.LUSC"
"CancerType.OV",3.92092009804875,"CancerType.OV"
"CancerType.PRAD",0.123975524670839,"CancerType.PRAD"
"CancerType.READ",-6.49479818783025,"CancerType.READ"
"CancerType.SARC",4.11161785734431,"CancerType.SARC"
"CancerType.SKCM",-0.250733187122957,"CancerType.SKCM"
"CancerType.STAD",-1.61530980154399,"CancerType.STAD"
"CancerType.UCEC",0.0966263726325017,"CancerType.UCEC"
"CancerType.UCS",-6.89930920666525,"CancerType.UCS"
"log_Mutation_rate",-0.774151185704381,"log_Mutation_rate"
"SBS1",-0.744050389333905,"SBS1"
"SBS2",2.16072730949318,"SBS2"
"SBS3",0.0244626781894109,"SBS3"
"SBS4",1.05065689220416,"SBS4"
"SBS5",0.14558946105395,"SBS5"
"SBS6",-4.61047503669547,"SBS6"
"SBS8",-5.25909106488079,"SBS8"
"SBS10a",-3.73731259354157,"SBS10a"
"SBS14",-10.8759830641182,"SBS14"
"SBS15",-5.38628004375026,"SBS15"
"SBS20",-16.176984463916,"SBS20"
"SBS39",-0.464914729251407,"SBS39"
