"","X1","variable"
"(Intercept)",3.04113205552148,"(Intercept)"
"CancerType.ACC",18.7339765603598,"CancerType.ACC"
"CancerType.BLCA",-4.90373781212435,"CancerType.BLCA"
"CancerType.BRCA",-2.06311751954442,"CancerType.BRCA"
"CancerType.CESC",-6.2929112955806,"CancerType.CESC"
"CancerType.CHOL",-3.45324029037817,"CancerType.CHOL"
"CancerType.COAD",-5.23854833794091,"CancerType.COAD"
"CancerType.ESCA_adernocarcinoma",2.03055016084912,"CancerType.ESCA_adernocarcinoma"
"CancerType.GBM",12.1453527957277,"CancerType.GBM"
"CancerType.KIRC",2.84661153804401,"CancerType.KIRC"
"CancerType.KIRP",6.39745097705513,"CancerType.KIRP"
"CancerType.LGG",5.49911343521088,"CancerType.LGG"
"CancerType.LIHC",3.47153745642098,"CancerType.LIHC"
"CancerType.LUSC",-0.527362982885235,"CancerType.LUSC"
"CancerType.OV",3.94799656445629,"CancerType.OV"
"CancerType.READ",-5.94213174816181,"CancerType.READ"
"CancerType.SARC",4.07669351247535,"CancerType.SARC"
"CancerType.SKCM",-0.318853725549994,"CancerType.SKCM"
"CancerType.STAD",-1.70826321515709,"CancerType.STAD"
"CancerType.UCEC",0.273029382806287,"CancerType.UCEC"
"CancerType.UCS",-6.74314607464712,"CancerType.UCS"
"log_Mutation_rate",-0.773605305789717,"log_Mutation_rate"
"SBS1",-1.07653156195072,"SBS1"
"SBS2",2.6573121750104,"SBS2"
"SBS4",0.743954382839201,"SBS4"
"SBS6",-3.56364026003356,"SBS6"
"SBS8",-13.7540150645846,"SBS8"
"SBS10a",-2.82064006904181,"SBS10a"
"SBS14",-9.81919202753066,"SBS14"
"SBS15",-5.40259948864485,"SBS15"
"SBS20",-7.14515678701064,"SBS20"
"SBS39",-0.627009740016878,"SBS39"
"SBS40",0.097826753326648,"SBS40"
"SBS44",-3.73635106748561,"SBS44"
"TP53_SNV",-1.24576892580382,"TP53_SNV"
"PTEN_SNV",-0.628143012083462,"PTEN_SNV"
"SLITRK6_SNV",-0.261408236995417,"SLITRK6_SNV"
"ZIC4_SNV",-0.335109663622173,"ZIC4_SNV"
"KIR3DL2_SNV",0.0964398422509591,"KIR3DL2_SNV"
"CASP8_SNV",-0.186264553374041,"CASP8_SNV"
"DEFB119_SNV",0.288505774473235,"DEFB119_SNV"
"GTF2I_SNV",-0.469627393121601,"GTF2I_SNV"
"FGFR2_SNV",0.0655434986734383,"FGFR2_SNV"
"PPP2R1A_SNV",0.360669899936111,"PPP2R1A_SNV"
"RPL22_CNV.Deletion",-0.153642684377926,"RPL22_CNV.Deletion"
"SPEN_CNV.Deletion",-0.727448134349077,"SPEN_CNV.Deletion"
"SDHB_CNV.Amplification",-1.01618567891994,"SDHB_CNV.Amplification"
"ARHGEF10L_CNV.Amplification",0.406321027894404,"ARHGEF10L_CNV.Amplification"
"PAX7_CNV.Amplification",0.0264407746110921,"PAX7_CNV.Amplification"
"SFPQ_CNV.Amplification",0.104538604477113,"SFPQ_CNV.Amplification"
