"","X1","variable"
"(Intercept)",3.28690805500483,"(Intercept)"
"CancerType.ACC",17.755048911123,"CancerType.ACC"
"CancerType.BLCA",-4.81152388216161,"CancerType.BLCA"
"CancerType.BRCA",-2.00968332822623,"CancerType.BRCA"
"CancerType.CESC",-6.11329189669877,"CancerType.CESC"
"CancerType.CHOL",-3.86731458237901,"CancerType.CHOL"
"CancerType.COAD",-5.28719332734812,"CancerType.COAD"
"CancerType.ESCA_adernocarcinoma",1.37871316340591,"CancerType.ESCA_adernocarcinoma"
"CancerType.GBM",11.956613826973,"CancerType.GBM"
"CancerType.KIRC",2.66320487006883,"CancerType.KIRC"
"CancerType.KIRP",6.04483264143666,"CancerType.KIRP"
"CancerType.LGG",5.11464014495196,"CancerType.LGG"
"CancerType.LIHC",3.4957869261933,"CancerType.LIHC"
"CancerType.LUSC",-0.502731072282977,"CancerType.LUSC"
"CancerType.OV",3.53791479708384,"CancerType.OV"
"CancerType.READ",-6.64412261604491,"CancerType.READ"
"CancerType.SARC",4.09532941094164,"CancerType.SARC"
"CancerType.SKCM",-0.75448418221736,"CancerType.SKCM"
"CancerType.STAD",-1.82304956939686,"CancerType.STAD"
"CancerType.UCEC",0.112101443474303,"CancerType.UCEC"
"CancerType.UCS",-6.77861090681877,"CancerType.UCS"
"log_Mutation_rate",-0.724156329420801,"log_Mutation_rate"
"SBS1",-1.58141604430332,"SBS1"
"SBS2",1.23758423507527,"SBS2"
"SBS4",0.177841805836925,"SBS4"
"SBS5",0.0508430456795145,"SBS5"
"SBS6",-5.05810444978217,"SBS6"
"SBS8",-14.6366137953184,"SBS8"
"SBS10a",-3.98119167879914,"SBS10a"
"SBS14",-7.83172528598067,"SBS14"
"SBS15",-6.21565649268734,"SBS15"
"SBS20",-13.7706752714094,"SBS20"
"SBS40",0.0968564363211976,"SBS40"
"SBS44",-4.53740066960381,"SBS44"
"TP53_SNV",-1.22388738599438,"TP53_SNV"
"PTEN_SNV",-0.604398715196578,"PTEN_SNV"
"SLITRK6_SNV",-0.300177726932048,"SLITRK6_SNV"
"ZIC4_SNV",-0.628187266772587,"ZIC4_SNV"
"KIR3DL2_SNV",0.45459582329339,"KIR3DL2_SNV"
"GTF2I_SNV",-0.521169593197093,"GTF2I_SNV"
"FGFR2_SNV",0.10606389969847,"FGFR2_SNV"
"PPP2R1A_SNV",0.0619926314393071,"PPP2R1A_SNV"
"SPEN_CNV.Amplification",0.126960003027977,"SPEN_CNV.Amplification"
"SPEN_CNV.Deletion",-0.443057819665665,"SPEN_CNV.Deletion"
"SDHB_CNV.Amplification",-0.80047813492057,"SDHB_CNV.Amplification"
"ARHGEF10L_CNV.Amplification",0.17826071772433,"ARHGEF10L_CNV.Amplification"
"PAX7_CNV.Deletion",-0.0436168789865751,"PAX7_CNV.Deletion"
"SFPQ_CNV.Deletion",0.199496216675609,"SFPQ_CNV.Deletion"
"MUTYH_CNV.Amplification",-0.0397238574469367,"MUTYH_CNV.Amplification"
"FUBP1_CNV.Deletion",0.013181223830258,"FUBP1_CNV.Deletion"
"RBM15_CNV.Amplification",-0.0117189779967547,"RBM15_CNV.Amplification"
"TRIM33_CNV.Amplification",-0.198250778682386,"TRIM33_CNV.Amplification"
"ATP1A1_CNV.Deletion",0.166120274256574,"ATP1A1_CNV.Deletion"
"TENT5C_CNV.Amplification",-0.638695327531272,"TENT5C_CNV.Amplification"
"BCL9_CNV.Deletion",-0.461632195990068,"BCL9_CNV.Deletion"
"PDE4DIP_CNV.Deletion",-2.46925858436257e-14,"PDE4DIP_CNV.Deletion"
"TPM3_CNV.Deletion",-0.150686689303445,"TPM3_CNV.Deletion"
"LMNA_CNV.Amplification",-0.649200266628681,"LMNA_CNV.Amplification"
"LMNA_CNV.Deletion",0.473007439256041,"LMNA_CNV.Deletion"
"NTRK1_CNV.Deletion",0.0739582194415868,"NTRK1_CNV.Deletion"
"PRRX1_CNV.Amplification",0.367835316956462,"PRRX1_CNV.Amplification"
"PRRX1_CNV.Deletion",-0.123919270998495,"PRRX1_CNV.Deletion"
"FH_CNV.Amplification",0.0839019724063625,"FH_CNV.Amplification"
"PAX8_CNV.Amplification",-0.269260296832772,"PAX8_CNV.Amplification"
"PAX8_CNV.Deletion",-0.110585981096683,"PAX8_CNV.Deletion"
"LRP1B_CNV.Amplification",0.543142516761798,"LRP1B_CNV.Amplification"
"LRP1B_CNV.Deletion",-0.394804037387073,"LRP1B_CNV.Deletion"
"MYD88_CNV.Amplification",0.0746964041273345,"MYD88_CNV.Amplification"
"MYD88_CNV.Deletion",0.105160616097606,"MYD88_CNV.Deletion"
"FHIT_CNV.Deletion",-0.30298853442523,"FHIT_CNV.Deletion"
"TFG_CNV.Amplification",0.0381284428285504,"TFG_CNV.Amplification"
"CBLB_CNV.Amplification",-0.403425571762519,"CBLB_CNV.Amplification"
"CBLB_CNV.Deletion",-0.398377251486327,"CBLB_CNV.Deletion"
"STAG1_CNV.Deletion",-0.870886196924174,"STAG1_CNV.Deletion"
"FOXL2_CNV.Deletion",0.797862903775796,"FOXL2_CNV.Deletion"
"MLF1_CNV.Deletion",0.065347675474746,"MLF1_CNV.Deletion"
"PIK3CA_CNV.Amplification",-0.00955201430559677,"PIK3CA_CNV.Amplification"
"MAP3K13_CNV.Deletion",0.237181798527555,"MAP3K13_CNV.Deletion"
"IGF2BP2_CNV.Deletion",0.250971686958224,"IGF2BP2_CNV.Deletion"
"BCL6_CNV.Deletion",0.434940504941432,"BCL6_CNV.Deletion"
"LPP_CNV.Deletion",-0.681051765109946,"LPP_CNV.Deletion"
"TP63_CNV.Amplification",-0.607360617884158,"TP63_CNV.Amplification"
"TP63_CNV.Deletion",-0.360103087535324,"TP63_CNV.Deletion"
"FGFR3_CNV.Amplification",-0.0325493375859174,"FGFR3_CNV.Amplification"
"FGFR3_CNV.Deletion",0.481082523500703,"FGFR3_CNV.Deletion"
"TEC_CNV.Amplification",0.261326475571181,"TEC_CNV.Amplification"
"FIP1L1_CNV.Amplification",-0.36232906825868,"FIP1L1_CNV.Amplification"
"PDGFRA_CNV.Deletion",0.783228853932606,"PDGFRA_CNV.Deletion"
"KDR_CNV.Amplification",-0.329038937710173,"KDR_CNV.Amplification"
"AFF1_CNV.Deletion",-0.206465247725225,"AFF1_CNV.Deletion"
"RAP1GDS1_CNV.Deletion",-0.0347573975151887,"RAP1GDS1_CNV.Deletion"
"LEF1_CNV.Deletion",0.234556240969019,"LEF1_CNV.Deletion"
"SDHA_CNV.Amplification",-0.490587631431599,"SDHA_CNV.Amplification"
"CDH10_CNV.Deletion",0.644222773964941,"CDH10_CNV.Deletion"
"APC_CNV.Deletion",-0.296105471591002,"APC_CNV.Deletion"
"AFF4_CNV.Amplification",0.204789645443738,"AFF4_CNV.Amplification"
"AFF4_CNV.Deletion",-0.0519142436908335,"AFF4_CNV.Deletion"
"CSF1R_CNV.Amplification",0.249754570216821,"CSF1R_CNV.Amplification"
"CSF1R_CNV.Deletion",0.287860682438492,"CSF1R_CNV.Deletion"
"NSD1_CNV.Deletion",-0.358367799250516,"NSD1_CNV.Deletion"
"FLT4_CNV.Amplification",0.407147295496508,"FLT4_CNV.Amplification"
"FOXO3_CNV.Deletion",-0.336071703763137,"FOXO3_CNV.Deletion"
"PTPRK_CNV.Deletion",0.342370193365329,"PTPRK_CNV.Deletion"
"SGK1_CNV.Amplification",-0.233105257104723,"SGK1_CNV.Amplification"
"SGK1_CNV.Deletion",0.388363922542907,"SGK1_CNV.Deletion"
"LATS1_CNV.Amplification",0.607262149082562,"LATS1_CNV.Amplification"
"ESR1_CNV.Amplification",0.141466659480923,"ESR1_CNV.Amplification"
"ARID1B_CNV.Deletion",-0.19988590230387,"ARID1B_CNV.Deletion"
"EZR_CNV.Amplification",0.550631133654985,"EZR_CNV.Amplification"
"AFDN_CNV.Amplification",-0.535615757136648,"AFDN_CNV.Amplification"
"RAC1_CNV.Amplification",-0.228638811550504,"RAC1_CNV.Amplification"
"SBDS_CNV.Amplification",-0.0678347615846422,"SBDS_CNV.Amplification"
"SBDS_CNV.Deletion",-0.346537436764164,"SBDS_CNV.Deletion"
"TRRAP_CNV.Amplification",-0.0182951100210117,"TRRAP_CNV.Amplification"
"TRRAP_CNV.Deletion",0.11826995053182,"TRRAP_CNV.Deletion"
"SND1_CNV.Amplification",-0.135092754877334,"SND1_CNV.Amplification"
"SND1_CNV.Deletion",0.260258391680981,"SND1_CNV.Deletion"
"SMO_CNV.Deletion",0.299380336409672,"SMO_CNV.Deletion"
"NRG1_CNV.Amplification",-0.0892653108088203,"NRG1_CNV.Amplification"
"NRG1_CNV.Deletion",0.329012281513688,"NRG1_CNV.Deletion"
"FGFR1_CNV.Amplification",-0.599842222321754,"FGFR1_CNV.Amplification"
"FGFR1_CNV.Deletion",-0.321390347430332,"FGFR1_CNV.Deletion"
"ANK1_CNV.Amplification",-0.180125423253704,"ANK1_CNV.Amplification"
"IKBKB_CNV.Deletion",-0.346314208297321,"IKBKB_CNV.Deletion"
"HOOK3_CNV.Amplification",0.468139631015771,"HOOK3_CNV.Amplification"
"HOOK3_CNV.Deletion",-0.000624758859647811,"HOOK3_CNV.Deletion"
