"","X1","variable"
"(Intercept)",3.05231156078664,"(Intercept)"
"CancerType.ACC",18.8288468827539,"CancerType.ACC"
"CancerType.BLCA",-4.83318238380063,"CancerType.BLCA"
"CancerType.BRCA",-2.2584777146325,"CancerType.BRCA"
"CancerType.CESC",-6.28599076727658,"CancerType.CESC"
"CancerType.CHOL",-4.09765402535796,"CancerType.CHOL"
"CancerType.COAD",-5.26644179554528,"CancerType.COAD"
"CancerType.ESCA_adernocarcinoma",1.65884093146066,"CancerType.ESCA_adernocarcinoma"
"CancerType.GBM",11.9623046333247,"CancerType.GBM"
"CancerType.KIRC",2.89844143360212,"CancerType.KIRC"
"CancerType.KIRP",6.36194941809604,"CancerType.KIRP"
"CancerType.LGG",5.06003776556949,"CancerType.LGG"
"CancerType.LIHC",3.69824916502495,"CancerType.LIHC"
"CancerType.LUSC",-0.662355717829093,"CancerType.LUSC"
"CancerType.OV",3.58920301875114,"CancerType.OV"
"CancerType.READ",-6.68461818914425,"CancerType.READ"
"CancerType.SARC",3.96385800912691,"CancerType.SARC"
"CancerType.SKCM",-0.438568146043019,"CancerType.SKCM"
"CancerType.STAD",-1.62096692075797,"CancerType.STAD"
"CancerType.UCEC",0.257370097990093,"CancerType.UCEC"
"CancerType.UCS",-6.50816762951566,"CancerType.UCS"
"log_Mutation_rate",-0.725201575903535,"log_Mutation_rate"
"SBS1",-0.69857970700578,"SBS1"
"SBS2",2.6558081905451,"SBS2"
"SBS4",0.841702058173817,"SBS4"
"SBS6",-4.99898936214758,"SBS6"
"SBS8",-13.6045404186116,"SBS8"
"SBS10a",-3.38648720420789,"SBS10a"
"SBS14",-8.78826878141583,"SBS14"
"SBS15",-7.63295219349833,"SBS15"
"SBS20",-13.3986057113786,"SBS20"
"SBS40",0.676087038104359,"SBS40"
"SBS44",-3.65635516566381,"SBS44"
"TP53_SNV",-1.11849016851452,"TP53_SNV"
"PTEN_SNV",-0.838545985456255,"PTEN_SNV"
"FAT3_SNV",0.0183422206281718,"FAT3_SNV"
"SLITRK6_SNV",-0.172270685464578,"SLITRK6_SNV"
"ZIC4_SNV",-0.221328214195506,"ZIC4_SNV"
"KIR3DL2_SNV",0.482783663960416,"KIR3DL2_SNV"
"DEFB119_SNV",0.0165633763573109,"DEFB119_SNV"
"GTF2I_SNV",-0.146866390061069,"GTF2I_SNV"
"PPP2R1A_SNV",0.216244787827351,"PPP2R1A_SNV"
"SPEN_CNV.Deletion",-0.390285546626424,"SPEN_CNV.Deletion"
"SDHB_CNV.Amplification",-0.932207945641864,"SDHB_CNV.Amplification"
"SDHB_CNV.Deletion",-0.259267739386975,"SDHB_CNV.Deletion"
"ARHGEF10L_CNV.Amplification",0.607291019188618,"ARHGEF10L_CNV.Amplification"
"SFPQ_CNV.Deletion",0.435794812930666,"SFPQ_CNV.Deletion"
"THRAP3_CNV.Deletion",-0.137044152618767,"THRAP3_CNV.Deletion"
"CSF3R_CNV.Amplification",-0.0251608734834628,"CSF3R_CNV.Amplification"
"MUTYH_CNV.Amplification",-0.0949585401760829,"MUTYH_CNV.Amplification"
"FUBP1_CNV.Amplification",-0.0480630664295189,"FUBP1_CNV.Amplification"
"FUBP1_CNV.Deletion",0.124835855763795,"FUBP1_CNV.Deletion"
"RBM15_CNV.Amplification",-0.0902380432684489,"RBM15_CNV.Amplification"
"TRIM33_CNV.Amplification",-0.222758300134895,"TRIM33_CNV.Amplification"
"ATP1A1_CNV.Deletion",0.339518303836645,"ATP1A1_CNV.Deletion"
"TENT5C_CNV.Amplification",-0.379433356291595,"TENT5C_CNV.Amplification"
"NOTCH2_CNV.Deletion",-0.0718230813293847,"NOTCH2_CNV.Deletion"
"BCL9_CNV.Deletion",-0.434991108270814,"BCL9_CNV.Deletion"
"PDE4DIP_CNV.Deletion",-1.53557357712195e-14,"PDE4DIP_CNV.Deletion"
"TPM3_CNV.Deletion",-1.50938585931408,"TPM3_CNV.Deletion"
"MUC1_CNV.Deletion",0.886636974067973,"MUC1_CNV.Deletion"
"LMNA_CNV.Amplification",-0.746740443653292,"LMNA_CNV.Amplification"
"NTRK1_CNV.Amplification",0.00313159474054198,"NTRK1_CNV.Amplification"
"NTRK1_CNV.Deletion",1.00526020736987,"NTRK1_CNV.Deletion"
"FCGR2B_CNV.Amplification",0.00761836963691986,"FCGR2B_CNV.Amplification"
"FCGR2B_CNV.Deletion",0.239563083253522,"FCGR2B_CNV.Deletion"
"PBX1_CNV.Deletion",0.00981370136226099,"PBX1_CNV.Deletion"
"PRRX1_CNV.Amplification",0.404267414696197,"PRRX1_CNV.Amplification"
"ABL2_CNV.Amplification",-0.00567576431376611,"ABL2_CNV.Amplification"
"RGS7_CNV.Deletion",-0.0703543782228776,"RGS7_CNV.Deletion"
"FH_CNV.Amplification",-0.0436672332418953,"FH_CNV.Amplification"
"PAX8_CNV.Amplification",-0.393589027590469,"PAX8_CNV.Amplification"
"PAX8_CNV.Deletion",-0.392650822314842,"PAX8_CNV.Deletion"
"LRP1B_CNV.Amplification",0.475911291670682,"LRP1B_CNV.Amplification"
"LRP1B_CNV.Deletion",-0.513138244607566,"LRP1B_CNV.Deletion"
"MYD88_CNV.Amplification",0.0347129583835416,"MYD88_CNV.Amplification"
"MYD88_CNV.Deletion",0.321229636406972,"MYD88_CNV.Deletion"
"FHIT_CNV.Deletion",-0.49746322101605,"FHIT_CNV.Deletion"
"CBLB_CNV.Amplification",-0.403866755017996,"CBLB_CNV.Amplification"
"CBLB_CNV.Deletion",-0.0542965359169824,"CBLB_CNV.Deletion"
"GATA2_CNV.Deletion",0.0797842150493573,"GATA2_CNV.Deletion"
"STAG1_CNV.Deletion",-0.389135996113848,"STAG1_CNV.Deletion"
"WWTR1_CNV.Deletion",0.17006115950063,"WWTR1_CNV.Deletion"
"GMPS_CNV.Amplification",-0.138263415261026,"GMPS_CNV.Amplification"
"MLF1_CNV.Deletion",0.0771677985373366,"MLF1_CNV.Deletion"
"PIK3CA_CNV.Amplification",-0.584156591238905,"PIK3CA_CNV.Amplification"
"MAP3K13_CNV.Deletion",0.176693109139946,"MAP3K13_CNV.Deletion"
"IGF2BP2_CNV.Amplification",0.306287426361056,"IGF2BP2_CNV.Amplification"
"LPP_CNV.Deletion",-0.191878638745013,"LPP_CNV.Deletion"
"TP63_CNV.Amplification",-0.0856323200724238,"TP63_CNV.Amplification"
"MB21D2_CNV.Deletion",-0.210804350718899,"MB21D2_CNV.Deletion"
"FGFR3_CNV.Amplification",-0.208550271741207,"FGFR3_CNV.Amplification"
"FGFR3_CNV.Deletion",0.265862457054688,"FGFR3_CNV.Deletion"
"TEC_CNV.Amplification",0.0615302571419064,"TEC_CNV.Amplification"
"FIP1L1_CNV.Amplification",-0.261062993197424,"FIP1L1_CNV.Amplification"
"FIP1L1_CNV.Deletion",-0.0204301378006741,"FIP1L1_CNV.Deletion"
"PDGFRA_CNV.Deletion",1.31912619447506,"PDGFRA_CNV.Deletion"
"KDR_CNV.Amplification",-0.218245900994826,"KDR_CNV.Amplification"
"PTPN13_CNV.Deletion",0.0334241491981161,"PTPN13_CNV.Deletion"
"AFF1_CNV.Amplification",-0.0882176703726678,"AFF1_CNV.Amplification"
"RAP1GDS1_CNV.Deletion",-0.21086062708968,"RAP1GDS1_CNV.Deletion"
"TET2_CNV.Amplification",-0.249356532546435,"TET2_CNV.Amplification"
"LEF1_CNV.Deletion",0.463497351914082,"LEF1_CNV.Deletion"
"SDHA_CNV.Amplification",-0.354000740500911,"SDHA_CNV.Amplification"
"CDH10_CNV.Deletion",0.821320359701587,"CDH10_CNV.Deletion"
"APC_CNV.Amplification",-0.0343218749485694,"APC_CNV.Amplification"
"APC_CNV.Deletion",-0.251883467188398,"APC_CNV.Deletion"
"AFF4_CNV.Amplification",0.0290916297617944,"AFF4_CNV.Amplification"
"AFF4_CNV.Deletion",-0.0906871960889698,"AFF4_CNV.Deletion"
"CSF1R_CNV.Amplification",0.502075377947914,"CSF1R_CNV.Amplification"
"CSF1R_CNV.Deletion",0.0938451303664642,"CSF1R_CNV.Deletion"
"NSD1_CNV.Deletion",-0.101686773950806,"NSD1_CNV.Deletion"
"FLT4_CNV.Amplification",0.414412027360482,"FLT4_CNV.Amplification"
"FLT4_CNV.Deletion",0.00597503344359281,"FLT4_CNV.Deletion"
"FOXO3_CNV.Amplification",0.0803588829336638,"FOXO3_CNV.Amplification"
"FOXO3_CNV.Deletion",-0.351894950429696,"FOXO3_CNV.Deletion"
"PTPRK_CNV.Deletion",0.0554034208402811,"PTPRK_CNV.Deletion"
"SGK1_CNV.Amplification",-0.15341886861027,"SGK1_CNV.Amplification"
"SGK1_CNV.Deletion",0.654838766645226,"SGK1_CNV.Deletion"
"LATS1_CNV.Deletion",0.00236789004790838,"LATS1_CNV.Deletion"
"ESR1_CNV.Amplification",0.181321736360549,"ESR1_CNV.Amplification"
"ARID1B_CNV.Amplification",0.0567803551644503,"ARID1B_CNV.Amplification"
"ARID1B_CNV.Deletion",-0.371223046399188,"ARID1B_CNV.Deletion"
"EZR_CNV.Amplification",0.668302934049479,"EZR_CNV.Amplification"
"AFDN_CNV.Amplification",-0.0648516501203191,"AFDN_CNV.Amplification"
"AFDN_CNV.Deletion",0.230266538299371,"AFDN_CNV.Deletion"
"RAC1_CNV.Deletion",0.109397774792852,"RAC1_CNV.Deletion"
"TRRAP_CNV.Amplification",-0.00860041456008625,"TRRAP_CNV.Amplification"
"SND1_CNV.Amplification",-0.062834265276424,"SND1_CNV.Amplification"
"SND1_CNV.Deletion",0.257809539485828,"SND1_CNV.Deletion"
"NRG1_CNV.Deletion",0.298167437204714,"NRG1_CNV.Deletion"
"NSD3_CNV.Deletion",-0.0909488158169661,"NSD3_CNV.Deletion"
"FGFR1_CNV.Amplification",-0.503434881313246,"FGFR1_CNV.Amplification"
"FGFR1_CNV.Deletion",-0.224599599393698,"FGFR1_CNV.Deletion"
"IKBKB_CNV.Deletion",-0.101172842496364,"IKBKB_CNV.Deletion"
"HOOK3_CNV.Amplification",0.161324975839098,"HOOK3_CNV.Amplification"
"HOOK3_CNV.Deletion",-0.495321380646998,"HOOK3_CNV.Deletion"
"PLAG1_CNV.Amplification",-0.454754935934249,"PLAG1_CNV.Amplification"
"PLAG1_CNV.Deletion",-0.402061883801769,"PLAG1_CNV.Deletion"
"PREX2_CNV.Amplification",-0.0424739601431055,"PREX2_CNV.Amplification"
"NCOA2_CNV.Deletion",0.521870751019416,"NCOA2_CNV.Deletion"
"NBN_CNV.Amplification",0.106463029101319,"NBN_CNV.Amplification"
"RUNX1T1_CNV.Deletion",0.244418809266693,"RUNX1T1_CNV.Deletion"
"COX6C_CNV.Amplification",-0.165267052463066,"COX6C_CNV.Amplification"
"UBR5_CNV.Amplification",-0.280644484629554,"UBR5_CNV.Amplification"
"EIF3E_CNV.Deletion",-0.443976227034497,"EIF3E_CNV.Deletion"
"RAD21_CNV.Amplification",0.658188645566498,"RAD21_CNV.Amplification"
"RAD21_CNV.Deletion",0.132660215535292,"RAD21_CNV.Deletion"
"MYC_CNV.Amplification",-1.11539221569479,"MYC_CNV.Amplification"
