"","X1","variable"
"(Intercept)",3.11296786276181,"(Intercept)"
"CancerType.ACC",18.9111635594162,"CancerType.ACC"
"CancerType.BLCA",-4.73069134404785,"CancerType.BLCA"
"CancerType.BRCA",-1.91834791723213,"CancerType.BRCA"
"CancerType.CESC",-6.11961832386828,"CancerType.CESC"
"CancerType.CHOL",-4.12690447907454,"CancerType.CHOL"
"CancerType.COAD",-5.30053563507242,"CancerType.COAD"
"CancerType.ESCA_adernocarcinoma",1.94609861367052,"CancerType.ESCA_adernocarcinoma"
"CancerType.GBM",12.0842242922987,"CancerType.GBM"
"CancerType.KIRC",2.98566256025099,"CancerType.KIRC"
"CancerType.KIRP",6.3568079238585,"CancerType.KIRP"
"CancerType.LGG",5.08582395483688,"CancerType.LGG"
"CancerType.LIHC",3.69796477749969,"CancerType.LIHC"
"CancerType.LUSC",-0.54514466481558,"CancerType.LUSC"
"CancerType.OV",3.90880220540919,"CancerType.OV"
"CancerType.READ",-6.53324113422109,"CancerType.READ"
"CancerType.SARC",4.05219563112006,"CancerType.SARC"
"CancerType.SKCM",-0.376468495428211,"CancerType.SKCM"
"CancerType.STAD",-1.61763303501592,"CancerType.STAD"
"CancerType.UCEC",0.0807659252042514,"CancerType.UCEC"
"CancerType.UCS",-6.89035700907684,"CancerType.UCS"
"log_Mutation_rate",-0.767016126984822,"log_Mutation_rate"
"SBS1",-0.957847485704628,"SBS1"
"SBS2",2.37531708027321,"SBS2"
"SBS3",0.0294132032061757,"SBS3"
"SBS4",0.528646144765213,"SBS4"
"SBS6",-5.26584594580708,"SBS6"
"SBS8",-15.4209433936722,"SBS8"
"SBS10a",-3.08450731929476,"SBS10a"
"SBS14",-9.01504183099134,"SBS14"
"SBS15",-8.3166802720726,"SBS15"
"SBS20",-3.50221176504448,"SBS20"
"SBS39",-0.058528677323788,"SBS39"
"SBS40",0.551681357391451,"SBS40"
"SBS44",-3.51378615136067,"SBS44"
"TP53_SNV",-1.09743066685776,"TP53_SNV"
"PTEN_SNV",-0.57944095306828,"PTEN_SNV"
"FAT3_SNV",0.0625612809320686,"FAT3_SNV"
"SLITRK6_SNV",-0.15030477563333,"SLITRK6_SNV"
"ZIC4_SNV",-0.566101081048999,"ZIC4_SNV"
"PYHIN1_SNV",-0.214815095169975,"PYHIN1_SNV"
"KIR3DL2_SNV",0.594283677270364,"KIR3DL2_SNV"
"CASP8_SNV",0.055500267540813,"CASP8_SNV"
"GTF2I_SNV",-0.340313374397492,"GTF2I_SNV"
"FCRL1_SNV",-0.201802787031352,"FCRL1_SNV"
"PPP2R1A_SNV",0.257937795650979,"PPP2R1A_SNV"
"RPL22_CNV.Deletion",-0.206461827835699,"RPL22_CNV.Deletion"
"SDHB_CNV.Amplification",-0.499462380092566,"SDHB_CNV.Amplification"
"PAX7_CNV.Deletion",-0.251239037673886,"PAX7_CNV.Deletion"
"SFPQ_CNV.Amplification",0.199987014579556,"SFPQ_CNV.Amplification"
"SFPQ_CNV.Deletion",0.147227994829508,"SFPQ_CNV.Deletion"
"THRAP3_CNV.Deletion",-0.0454742581989705,"THRAP3_CNV.Deletion"
"MYCL_CNV.Amplification",0.00445724216042191,"MYCL_CNV.Amplification"
"MUTYH_CNV.Amplification",-0.221821790882025,"MUTYH_CNV.Amplification"
"FUBP1_CNV.Amplification",-0.203927747724686,"FUBP1_CNV.Amplification"
"FUBP1_CNV.Deletion",0.0476842327779502,"FUBP1_CNV.Deletion"
"RBM15_CNV.Amplification",-0.183967123493949,"RBM15_CNV.Amplification"
"TRIM33_CNV.Amplification",-0.195348403316106,"TRIM33_CNV.Amplification"
"NRAS_CNV.Amplification",-0.0639197763809695,"NRAS_CNV.Amplification"
"ATP1A1_CNV.Amplification",0.218525359611887,"ATP1A1_CNV.Amplification"
"ATP1A1_CNV.Deletion",0.354574182257741,"ATP1A1_CNV.Deletion"
"TENT5C_CNV.Amplification",-0.636752592526703,"TENT5C_CNV.Amplification"
"NOTCH2_CNV.Deletion",-4.00921243290116e-05,"NOTCH2_CNV.Deletion"
"BCL9_CNV.Deletion",-0.676915910418835,"BCL9_CNV.Deletion"
