"","X1","variable"
"(Intercept)",2.90440533589592,"(Intercept)"
"CancerType.ACC",18.5918916214692,"CancerType.ACC"
"CancerType.BLCA",-4.85504316617812,"CancerType.BLCA"
"CancerType.BRCA",-2.09904850158454,"CancerType.BRCA"
"CancerType.CESC",-6.14632730680776,"CancerType.CESC"
"CancerType.CHOL",-4.28849325977375,"CancerType.CHOL"
"CancerType.COAD",-5.40924302128893,"CancerType.COAD"
"CancerType.ESCA_adernocarcinoma",1.32863238398458,"CancerType.ESCA_adernocarcinoma"
"CancerType.GBM",11.8799849059061,"CancerType.GBM"
"CancerType.KIRC",2.7743085852172,"CancerType.KIRC"
"CancerType.KIRP",6.06473235751357,"CancerType.KIRP"
"CancerType.LGG",5.19650675644948,"CancerType.LGG"
"CancerType.LIHC",3.53497125792122,"CancerType.LIHC"
"CancerType.LUSC",-0.665753364468068,"CancerType.LUSC"
"CancerType.OV",3.49277774921458,"CancerType.OV"
"CancerType.PAAD",0.0623839984719821,"CancerType.PAAD"
"CancerType.READ",-6.57948294632929,"CancerType.READ"
"CancerType.SARC",3.99133667666961,"CancerType.SARC"
"CancerType.SKCM",-0.617572987963831,"CancerType.SKCM"
"CancerType.STAD",-2.00055351981835,"CancerType.STAD"
"CancerType.UCS",-6.71562735906968,"CancerType.UCS"
"log_Mutation_rate",-0.710781636380099,"log_Mutation_rate"
"SBS1",-0.985037920035167,"SBS1"
"SBS2",1.50232591272994,"SBS2"
"SBS4",0.564062862556623,"SBS4"
"SBS6",-3.0609006294024,"SBS6"
"SBS8",-12.0046236494129,"SBS8"
"SBS10a",-3.63380861505643,"SBS10a"
"SBS13",0.269288320211438,"SBS13"
"SBS14",-9.90950091296572,"SBS14"
"SBS15",-4.99731707276706,"SBS15"
"SBS20",-13.5339207052402,"SBS20"
"SBS40",0.967441175726486,"SBS40"
"SBS44",-3.60016965422966,"SBS44"
"TP53_SNV",-1.21775234568417,"TP53_SNV"
"PTEN_SNV",-0.642052257967574,"PTEN_SNV"
"SLITRK6_SNV",-0.176824578091616,"SLITRK6_SNV"
"ZIC4_SNV",-0.403583829302292,"ZIC4_SNV"
"PYHIN1_SNV",-0.155650811769168,"PYHIN1_SNV"
"KIR3DL2_SNV",0.1163691091993,"KIR3DL2_SNV"
"DEFB119_SNV",0.133883872809344,"DEFB119_SNV"
"GTF2I_SNV",-0.0910566572217106,"GTF2I_SNV"
"FCRL1_SNV",-0.0154917588848997,"FCRL1_SNV"
"FGFR2_SNV",0.00429390832914534,"FGFR2_SNV"
"PPP2R1A_SNV",0.0681559552419863,"PPP2R1A_SNV"
"RPL22_CNV.Amplification",-0.00819046165274796,"RPL22_CNV.Amplification"
"RPL22_CNV.Deletion",-0.111569834119648,"RPL22_CNV.Deletion"
"SPEN_CNV.Deletion",-0.434820211381324,"SPEN_CNV.Deletion"
"SDHB_CNV.Amplification",-0.722356436705429,"SDHB_CNV.Amplification"
