"","X1","variable"
"(Intercept)",3.08174328599946,"(Intercept)"
"CancerType.ACC",19.2283722590783,"CancerType.ACC"
"CancerType.BLCA",-4.6427180445664,"CancerType.BLCA"
"CancerType.BRCA",-1.92295903589969,"CancerType.BRCA"
"CancerType.CESC",-6.30006075020522,"CancerType.CESC"
"CancerType.CHOL",-4.25225183330896,"CancerType.CHOL"
"CancerType.COAD",-5.26619023580948,"CancerType.COAD"
"CancerType.ESCA_adernocarcinoma",1.93870711386926,"CancerType.ESCA_adernocarcinoma"
"CancerType.GBM",12.2644990971464,"CancerType.GBM"
"CancerType.KIRC",2.69860101372912,"CancerType.KIRC"
"CancerType.KIRP",6.42175544587217,"CancerType.KIRP"
"CancerType.LGG",5.07326081191962,"CancerType.LGG"
"CancerType.LIHC",3.72621620589305,"CancerType.LIHC"
"CancerType.LUSC",-0.477682851174464,"CancerType.LUSC"
"CancerType.OV",3.72468413329306,"CancerType.OV"
"CancerType.READ",-6.55120477412332,"CancerType.READ"
"CancerType.SARC",3.94339327351537,"CancerType.SARC"
"CancerType.SKCM",-0.192062565669948,"CancerType.SKCM"
"CancerType.STAD",-1.88163486622501,"CancerType.STAD"
"CancerType.UCEC",0.028650678736089,"CancerType.UCEC"
"CancerType.UCS",-6.9401655655978,"CancerType.UCS"
"log_Mutation_rate",-0.739463612362372,"log_Mutation_rate"
"SBS1",-0.621708351749153,"SBS1"
"SBS2",2.17784854878722,"SBS2"
"SBS3",0.844909143421412,"SBS3"
"SBS4",0.764806850687624,"SBS4"
"SBS6",-3.92548741693783,"SBS6"
"SBS8",-15.9846822356121,"SBS8"
"SBS10a",-3.05778101807256,"SBS10a"
"SBS14",-5.71555662807318,"SBS14"
"SBS15",-4.43514352343852,"SBS15"
"SBS20",-8.71782148432772,"SBS20"
"SBS40",1.30456888923329,"SBS40"
"SBS44",-4.87836979269737,"SBS44"
"TP53_SNV",-1.10080663511546,"TP53_SNV"
"PTEN_SNV",-0.614293871965991,"PTEN_SNV"
"SLITRK6_SNV",-0.353005604691045,"SLITRK6_SNV"
"ZIC4_SNV",-0.590422773612303,"ZIC4_SNV"
"PYHIN1_SNV",-0.161523104386273,"PYHIN1_SNV"
