"","X1","variable"
"(Intercept)",3.13161957046575,"(Intercept)"
"CancerType.ACC",17.7772910626574,"CancerType.ACC"
"CancerType.BLCA",-4.8140455371406,"CancerType.BLCA"
"CancerType.BRCA",-2.23260511981257,"CancerType.BRCA"
"CancerType.CESC",-6.31160773395614,"CancerType.CESC"
"CancerType.CHOL",-4.30932736204829,"CancerType.CHOL"
"CancerType.COAD",-5.43676725607951,"CancerType.COAD"
"CancerType.ESCA_adernocarcinoma",1.61751852794813,"CancerType.ESCA_adernocarcinoma"
"CancerType.GBM",11.9609852636972,"CancerType.GBM"
"CancerType.KIRC",2.64158616348654,"CancerType.KIRC"
"CancerType.KIRP",6.06162121407014,"CancerType.KIRP"
"CancerType.LGG",5.03367744132412,"CancerType.LGG"
"CancerType.LIHC",3.36618506672669,"CancerType.LIHC"
"CancerType.LUSC",-0.514352693046662,"CancerType.LUSC"
"CancerType.OV",3.75814263952521,"CancerType.OV"
"CancerType.READ",-6.47513475719954,"CancerType.READ"
"CancerType.SARC",4.24051612338252,"CancerType.SARC"
"CancerType.SKCM",-0.270217074542069,"CancerType.SKCM"
"CancerType.STAD",-1.63808049430357,"CancerType.STAD"
"CancerType.UCEC",0.18808639145551,"CancerType.UCEC"
"CancerType.UCS",-7.36531226959794,"CancerType.UCS"
"log_Mutation_rate",-0.774754891126132,"log_Mutation_rate"
"SBS1",-1.22708688697316,"SBS1"
"SBS2",1.95501093014498,"SBS2"
"SBS4",0.474565067395506,"SBS4"
"SBS6",-4.55252533393885,"SBS6"
"SBS8",-15.5911486660633,"SBS8"
"SBS10a",-2.95612179443329,"SBS10a"
"SBS13",0.129133900561856,"SBS13"
"SBS14",-9.28675483786788,"SBS14"
"SBS15",-3.1669014915471,"SBS15"
"SBS20",-13.3941978845765,"SBS20"
"SBS40",1.18561676363941,"SBS40"
"SBS44",-4.48727583873068,"SBS44"
"TP53_SNV",-1.21250503025918,"TP53_SNV"
"PTEN_SNV",-0.488586296778002,"PTEN_SNV"
"SLITRK6_SNV",-0.371789256120797,"SLITRK6_SNV"
"ZIC4_SNV",-0.304917004272352,"ZIC4_SNV"
"PYHIN1_SNV",-0.297810241872761,"PYHIN1_SNV"
"KIR3DL2_SNV",0.503942474799011,"KIR3DL2_SNV"
"CASP8_SNV",0.0113984115191803,"CASP8_SNV"
"DEFB119_SNV",0.00845423642685854,"DEFB119_SNV"
"GTF2I_SNV",-0.278078714567061,"GTF2I_SNV"
"FGFR2_SNV",0.0217217220658691,"FGFR2_SNV"
"PPP2R1A_SNV",0.145846613741185,"PPP2R1A_SNV"
"SPEN_CNV.Amplification",0.000667631708812296,"SPEN_CNV.Amplification"
"SPEN_CNV.Deletion",-0.409078698141072,"SPEN_CNV.Deletion"
"SDHB_CNV.Amplification",-0.872107166505981,"SDHB_CNV.Amplification"
"ARHGEF10L_CNV.Amplification",0.379577218140352,"ARHGEF10L_CNV.Amplification"
"PAX7_CNV.Deletion",-0.434451128796766,"PAX7_CNV.Deletion"
"SFPQ_CNV.Amplification",0.368421535051224,"SFPQ_CNV.Amplification"
"SFPQ_CNV.Deletion",0.591287500013761,"SFPQ_CNV.Deletion"
"THRAP3_CNV.Deletion",-0.171918096047277,"THRAP3_CNV.Deletion"
"MUTYH_CNV.Amplification",-0.270082035052231,"MUTYH_CNV.Amplification"
"MUTYH_CNV.Deletion",0.231532829375833,"MUTYH_CNV.Deletion"
"FUBP1_CNV.Amplification",-0.356076381554591,"FUBP1_CNV.Amplification"
"FUBP1_CNV.Deletion",0.000820679953856077,"FUBP1_CNV.Deletion"
"RBM15_CNV.Amplification",-0.0958618951575957,"RBM15_CNV.Amplification"
"TRIM33_CNV.Amplification",-0.195919372797077,"TRIM33_CNV.Amplification"
"ATP1A1_CNV.Deletion",0.159726412704892,"ATP1A1_CNV.Deletion"
"TENT5C_CNV.Amplification",-0.52362143599846,"TENT5C_CNV.Amplification"
"BCL9_CNV.Deletion",-0.354541067269918,"BCL9_CNV.Deletion"
"PDE4DIP_CNV.Deletion",-0.026551643802147,"PDE4DIP_CNV.Deletion"
"MLLT11_CNV.Amplification",-0.0122438738244473,"MLLT11_CNV.Amplification"
"TPM3_CNV.Deletion",-1.37554223007792,"TPM3_CNV.Deletion"
"MUC1_CNV.Deletion",0.287767617344551,"MUC1_CNV.Deletion"
"LMNA_CNV.Amplification",-0.726608484083886,"LMNA_CNV.Amplification"
"LMNA_CNV.Deletion",0.160156781276758,"LMNA_CNV.Deletion"
"NTRK1_CNV.Amplification",0.00338886390060027,"NTRK1_CNV.Amplification"
"NTRK1_CNV.Deletion",0.757094857315321,"NTRK1_CNV.Deletion"
"FCGR2B_CNV.Deletion",0.25962169408068,"FCGR2B_CNV.Deletion"
"PRRX1_CNV.Amplification",0.304197892383669,"PRRX1_CNV.Amplification"
"AKT3_CNV.Deletion",0.137986856436366,"AKT3_CNV.Deletion"
"PAX8_CNV.Amplification",-0.414372202162416,"PAX8_CNV.Amplification"
"PAX8_CNV.Deletion",-0.757727199830059,"PAX8_CNV.Deletion"
"LRP1B_CNV.Amplification",0.248812125755515,"LRP1B_CNV.Amplification"
"LRP1B_CNV.Deletion",-0.399740120411942,"LRP1B_CNV.Deletion"
"TGFBR2_CNV.Amplification",0.191163146172451,"TGFBR2_CNV.Amplification"
"TGFBR2_CNV.Deletion",0.166696140942107,"TGFBR2_CNV.Deletion"
"MYD88_CNV.Amplification",0.055529386748982,"MYD88_CNV.Amplification"
"MYD88_CNV.Deletion",0.44107328464802,"MYD88_CNV.Deletion"
"PBRM1_CNV.Deletion",-0.172687566020039,"PBRM1_CNV.Deletion"
"FHIT_CNV.Amplification",-0.106475200936015,"FHIT_CNV.Amplification"
"FHIT_CNV.Deletion",-0.476316095552606,"FHIT_CNV.Deletion"
"CBLB_CNV.Amplification",-0.36076564672696,"CBLB_CNV.Amplification"
"CBLB_CNV.Deletion",-0.0275636953570899,"CBLB_CNV.Deletion"
"GATA2_CNV.Amplification",0.00161813474679214,"GATA2_CNV.Amplification"
"STAG1_CNV.Deletion",-0.688752227296293,"STAG1_CNV.Deletion"
"FOXL2_CNV.Deletion",0.180043938370921,"FOXL2_CNV.Deletion"
"GMPS_CNV.Deletion",0.00255226447140654,"GMPS_CNV.Deletion"
"MLF1_CNV.Deletion",0.542964778234396,"MLF1_CNV.Deletion"
"PIK3CA_CNV.Amplification",-0.371796131839664,"PIK3CA_CNV.Amplification"
"PIK3CA_CNV.Deletion",0.109636044972214,"PIK3CA_CNV.Deletion"
"SOX2_CNV.Amplification",-0.00612667776297897,"SOX2_CNV.Amplification"
"MAP3K13_CNV.Deletion",0.118783924473125,"MAP3K13_CNV.Deletion"
"BCL6_CNV.Deletion",0.0068642687032428,"BCL6_CNV.Deletion"
"LPP_CNV.Deletion",-0.262661367340896,"LPP_CNV.Deletion"
"TP63_CNV.Amplification",-0.101748916634253,"TP63_CNV.Amplification"
"TP63_CNV.Deletion",-0.540406652050405,"TP63_CNV.Deletion"
"FGFR3_CNV.Amplification",-0.177963344969664,"FGFR3_CNV.Amplification"
"FGFR3_CNV.Deletion",0.0927987180554335,"FGFR3_CNV.Deletion"
"TEC_CNV.Amplification",0.00286393319573564,"TEC_CNV.Amplification"
"FIP1L1_CNV.Amplification",-0.37927161260386,"FIP1L1_CNV.Amplification"
"FIP1L1_CNV.Deletion",-0.388615115454368,"FIP1L1_CNV.Deletion"
"PDGFRA_CNV.Deletion",1.46534806713124,"PDGFRA_CNV.Deletion"
"KDR_CNV.Deletion",0.127885266757504,"KDR_CNV.Deletion"
"AFF1_CNV.Deletion",-0.247481632747281,"AFF1_CNV.Deletion"
"RAP1GDS1_CNV.Deletion",-0.200549649233054,"RAP1GDS1_CNV.Deletion"
"LEF1_CNV.Amplification",-0.0119980289218426,"LEF1_CNV.Amplification"
"LEF1_CNV.Deletion",0.446857644942445,"LEF1_CNV.Deletion"
"SDHA_CNV.Amplification",-0.227412407794499,"SDHA_CNV.Amplification"
"CTNND2_CNV.Amplification",-0.0739431039840147,"CTNND2_CNV.Amplification"
"CDH10_CNV.Deletion",0.754087721926967,"CDH10_CNV.Deletion"
"APC_CNV.Deletion",-0.310643586668387,"APC_CNV.Deletion"
"AFF4_CNV.Amplification",0.142864362947012,"AFF4_CNV.Amplification"
"CSF1R_CNV.Amplification",0.497704363536181,"CSF1R_CNV.Amplification"
"CSF1R_CNV.Deletion",0.00230057176772196,"CSF1R_CNV.Deletion"
"NSD1_CNV.Deletion",-0.230456325179439,"NSD1_CNV.Deletion"
"FLT4_CNV.Amplification",0.271250832271273,"FLT4_CNV.Amplification"
"FOXO3_CNV.Deletion",-0.467627315299791,"FOXO3_CNV.Deletion"
"PTPRK_CNV.Deletion",0.0228931241751823,"PTPRK_CNV.Deletion"
"SGK1_CNV.Amplification",-0.190240714298328,"SGK1_CNV.Amplification"
"SGK1_CNV.Deletion",0.785823708601174,"SGK1_CNV.Deletion"
"LATS1_CNV.Amplification",0.414909492697958,"LATS1_CNV.Amplification"
"ESR1_CNV.Amplification",0.0748361452123812,"ESR1_CNV.Amplification"
"ARID1B_CNV.Amplification",0.362169369604209,"ARID1B_CNV.Amplification"
"ARID1B_CNV.Deletion",-0.251695703769933,"ARID1B_CNV.Deletion"
"EZR_CNV.Amplification",0.317305968031294,"EZR_CNV.Amplification"
"AFDN_CNV.Amplification",-0.140525502224103,"AFDN_CNV.Amplification"
"RAC1_CNV.Amplification",-0.000231778819169207,"RAC1_CNV.Amplification"
"SBDS_CNV.Deletion",-0.102149664357086,"SBDS_CNV.Deletion"
"TRRAP_CNV.Amplification",0.0233386638010474,"TRRAP_CNV.Amplification"
"SND1_CNV.Deletion",0.463821549342903,"SND1_CNV.Deletion"
"NRG1_CNV.Amplification",-0.0469739992465948,"NRG1_CNV.Amplification"
"NRG1_CNV.Deletion",0.181434551477326,"NRG1_CNV.Deletion"
"NSD3_CNV.Amplification",-0.693229562793561,"NSD3_CNV.Amplification"
"FGFR1_CNV.Amplification",-0.00184951134692584,"FGFR1_CNV.Amplification"
"FGFR1_CNV.Deletion",-0.371084753652029,"FGFR1_CNV.Deletion"
"IKBKB_CNV.Deletion",-0.0724206391363275,"IKBKB_CNV.Deletion"
"HOOK3_CNV.Amplification",0.0855188580231594,"HOOK3_CNV.Amplification"
"HOOK3_CNV.Deletion",-0.22878623159624,"HOOK3_CNV.Deletion"
"TCEA1_CNV.Amplification",0.0105218790721579,"TCEA1_CNV.Amplification"
"PLAG1_CNV.Amplification",-0.4671037588849,"PLAG1_CNV.Amplification"
"PLAG1_CNV.Deletion",-0.577215987870879,"PLAG1_CNV.Deletion"
"NCOA2_CNV.Deletion",0.533087924202371,"NCOA2_CNV.Deletion"
"HEY1_CNV.Deletion",0.21774661627096,"HEY1_CNV.Deletion"
"NBN_CNV.Amplification",0.00214910041390375,"NBN_CNV.Amplification"
"NBN_CNV.Deletion",0.0882020972652898,"NBN_CNV.Deletion"
"CDH17_CNV.Amplification",0.17585165756977,"CDH17_CNV.Amplification"
"COX6C_CNV.Amplification",-0.0991443954899629,"COX6C_CNV.Amplification"
"COX6C_CNV.Deletion",-0.240508510286958,"COX6C_CNV.Deletion"
"UBR5_CNV.Amplification",-0.202716895781147,"UBR5_CNV.Amplification"
"UBR5_CNV.Deletion",0.14076997786433,"UBR5_CNV.Deletion"
"RSPO2_CNV.Amplification",-0.00903555822052524,"RSPO2_CNV.Amplification"
"EIF3E_CNV.Deletion",-0.0178211172985613,"EIF3E_CNV.Deletion"
"RAD21_CNV.Amplification",0.926179985937874,"RAD21_CNV.Amplification"
"RAD21_CNV.Deletion",0.102910892357204,"RAD21_CNV.Deletion"
"MYC_CNV.Amplification",-0.948328414210832,"MYC_CNV.Amplification"
"RECQL4_CNV.Deletion",-0.584925269446281,"RECQL4_CNV.Deletion"
"JAK2_CNV.Amplification",0.415930320046747,"JAK2_CNV.Amplification"
"JAK2_CNV.Deletion",0.186929296904703,"JAK2_CNV.Deletion"
"NFIB_CNV.Amplification",-0.421801395202004,"NFIB_CNV.Amplification"
"NFIB_CNV.Deletion",-0.157460427703035,"NFIB_CNV.Deletion"
"CDKN2A_CNV.Amplification",-0.0701546617988157,"CDKN2A_CNV.Amplification"
"CDKN2A_CNV.Deletion",0.693319271721512,"CDKN2A_CNV.Deletion"
"FANCG_CNV.Amplification",-0.0228609243909174,"FANCG_CNV.Amplification"
"FANCG_CNV.Deletion",-0.429453609982313,"FANCG_CNV.Deletion"
"PAX5_CNV.Deletion",0.0386284765795394,"PAX5_CNV.Deletion"
"WNK2_CNV.Amplification",-0.283582793229848,"WNK2_CNV.Amplification"
"FANCC_CNV.Amplification",-0.619726178130731,"FANCC_CNV.Amplification"
"FANCC_CNV.Deletion",0.29856817025107,"FANCC_CNV.Deletion"
"ABL1_CNV.Amplification",-0.114641614862286,"ABL1_CNV.Amplification"
"ABL1_CNV.Deletion",-0.288387820601662,"ABL1_CNV.Deletion"
"RALGDS_CNV.Amplification",-0.230723087945479,"RALGDS_CNV.Amplification"
"RALGDS_CNV.Deletion",-0.628026948917137,"RALGDS_CNV.Deletion"
"NOTCH1_CNV.Amplification",0.136404457162221,"NOTCH1_CNV.Amplification"
"NOTCH1_CNV.Deletion",0.740811577375273,"NOTCH1_CNV.Deletion"
"LARP4B_CNV.Amplification",0.0258032957128311,"LARP4B_CNV.Amplification"
"KLF6_CNV.Amplification",-0.0111595239847919,"KLF6_CNV.Amplification"
"KLF6_CNV.Deletion",-0.954942651157115,"KLF6_CNV.Deletion"
"GATA3_CNV.Amplification",-0.337643689226236,"GATA3_CNV.Amplification"
"GATA3_CNV.Deletion",0.698290051796117,"GATA3_CNV.Deletion"
"ZEB1_CNV.Amplification",0.555085670243809,"ZEB1_CNV.Amplification"
"CCDC6_CNV.Deletion",0.329445794457856,"CCDC6_CNV.Deletion"
"TET1_CNV.Amplification",0.033883156224738,"TET1_CNV.Amplification"
"PRF1_CNV.Deletion",-0.457617888935256,"PRF1_CNV.Deletion"
"NUTM2B_CNV.Deletion",-0.161393193532881,"NUTM2B_CNV.Deletion"
"BMPR1A_CNV.Deletion",0.27095655409846,"BMPR1A_CNV.Deletion"
"NUTM2D_CNV.Deletion",0.0657133542632595,"NUTM2D_CNV.Deletion"
"PTEN_CNV.Amplification",-0.0417323611035588,"PTEN_CNV.Amplification"
"PTEN_CNV.Deletion",-1.01303779415838,"PTEN_CNV.Deletion"
"FAS_CNV.Amplification",-1.06695253041942,"FAS_CNV.Amplification"
"CPEB3_CNV.Amplification",0.653189447942232,"CPEB3_CNV.Amplification"
