"","X1","variable"
"(Intercept)",2.96051642446582,"(Intercept)"
"CancerType.ACC",19.0312495951194,"CancerType.ACC"
"CancerType.BLCA",-4.6889248477768,"CancerType.BLCA"
"CancerType.BRCA",-2.08997273592015,"CancerType.BRCA"
"CancerType.CESC",-6.24561045001377,"CancerType.CESC"
"CancerType.CHOL",-4.00516693893446,"CancerType.CHOL"
"CancerType.COAD",-5.29664729462999,"CancerType.COAD"
"CancerType.ESCA_adernocarcinoma",1.8836902600333,"CancerType.ESCA_adernocarcinoma"
"CancerType.GBM",12.1882157150315,"CancerType.GBM"
"CancerType.KIRC",3.06828973952905,"CancerType.KIRC"
"CancerType.KIRP",6.44266039571124,"CancerType.KIRP"
"CancerType.LGG",5.4419294021555,"CancerType.LGG"
"CancerType.LIHC",3.68946651618673,"CancerType.LIHC"
"CancerType.LUSC",-0.58618090088077,"CancerType.LUSC"
"CancerType.OV",3.67625173395121,"CancerType.OV"
"CancerType.READ",-6.52325629631883,"CancerType.READ"
"CancerType.SARC",4.10303071828484,"CancerType.SARC"
"CancerType.SKCM",-0.389388476906788,"CancerType.SKCM"
"CancerType.STAD",-1.78248049919169,"CancerType.STAD"
"CancerType.UCEC",0.258367137048028,"CancerType.UCEC"
"CancerType.UCS",-6.47754106138739,"CancerType.UCS"
"log_Mutation_rate",-0.747273982959241,"log_Mutation_rate"
"SBS1",-0.977198330218569,"SBS1"
"SBS2",1.63731632698641,"SBS2"
"SBS3",0.340920189037107,"SBS3"
"SBS4",0.977226235820561,"SBS4"
"SBS6",-4.16242396196804,"SBS6"
"SBS8",-9.66207003638469,"SBS8"
"SBS10a",-3.83471016425877,"SBS10a"
"SBS13",0.374687880324836,"SBS13"
"SBS14",-9.73558689627458,"SBS14"
"SBS15",-6.39217526619191,"SBS15"
"SBS20",-9.73375801199219,"SBS20"
"SBS40",0.489335762524096,"SBS40"
"SBS44",-4.0469922661601,"SBS44"
"TP53_SNV",-1.21654939419032,"TP53_SNV"
"PTEN_SNV",-0.470176052744811,"PTEN_SNV"
"CDKN2A_SNV",0.171105741823441,"CDKN2A_SNV"
"ZIC4_SNV",-0.0957779465937871,"ZIC4_SNV"
"PYHIN1_SNV",-0.216903168097373,"PYHIN1_SNV"
"FGFR2_SNV",0.0167346887148132,"FGFR2_SNV"
"PPP2R1A_SNV",0.102779984412642,"PPP2R1A_SNV"
"RPL22_CNV.Deletion",-0.0885242992561551,"RPL22_CNV.Deletion"
"SPEN_CNV.Deletion",-0.304555716866171,"SPEN_CNV.Deletion"
"SDHB_CNV.Amplification",-1.06333829034088,"SDHB_CNV.Amplification"
"ARHGEF10L_CNV.Amplification",0.375379385636333,"ARHGEF10L_CNV.Amplification"
"PAX7_CNV.Deletion",-0.305290495141033,"PAX7_CNV.Deletion"
"SFPQ_CNV.Amplification",0.0941284467106825,"SFPQ_CNV.Amplification"
"SFPQ_CNV.Deletion",0.511001051804948,"SFPQ_CNV.Deletion"
"MYCL_CNV.Amplification",0.0165879737259232,"MYCL_CNV.Amplification"
"MPL_CNV.Amplification",0.135842802429959,"MPL_CNV.Amplification"
"MUTYH_CNV.Amplification",-0.123849358362755,"MUTYH_CNV.Amplification"
"FUBP1_CNV.Amplification",-0.458862505831934,"FUBP1_CNV.Amplification"
"FUBP1_CNV.Deletion",0.0159311338641725,"FUBP1_CNV.Deletion"
"TRIM33_CNV.Amplification",-0.472411660197309,"TRIM33_CNV.Amplification"
"ATP1A1_CNV.Deletion",0.140448030737564,"ATP1A1_CNV.Deletion"
"TENT5C_CNV.Amplification",-0.401951424025657,"TENT5C_CNV.Amplification"
"BCL9_CNV.Deletion",-0.343894702914278,"BCL9_CNV.Deletion"
"PDE4DIP_CNV.Deletion",-4.15200933558693e-14,"PDE4DIP_CNV.Deletion"
"MLLT11_CNV.Amplification",-0.102006104046992,"MLLT11_CNV.Amplification"
"TPM3_CNV.Deletion",-1.07088664820423,"TPM3_CNV.Deletion"
"MUC1_CNV.Deletion",0.110810939864737,"MUC1_CNV.Deletion"
"LMNA_CNV.Amplification",-0.856977503842808,"LMNA_CNV.Amplification"
"NTRK1_CNV.Amplification",0.112251723951278,"NTRK1_CNV.Amplification"
"NTRK1_CNV.Deletion",1.43776824969,"NTRK1_CNV.Deletion"
"FCRL4_CNV.Deletion",-0.0182084714789371,"FCRL4_CNV.Deletion"
"FCGR2B_CNV.Amplification",0.101477013676419,"FCGR2B_CNV.Amplification"
"PRRX1_CNV.Amplification",0.43593031456451,"PRRX1_CNV.Amplification"
"ABL2_CNV.Deletion",-0.08549426597226,"ABL2_CNV.Deletion"
"AKT3_CNV.Deletion",0.107061095259107,"AKT3_CNV.Deletion"
"PAX8_CNV.Amplification",-0.222572050595648,"PAX8_CNV.Amplification"
"PAX8_CNV.Deletion",-0.459688087500699,"PAX8_CNV.Deletion"
"LRP1B_CNV.Amplification",0.149811818134175,"LRP1B_CNV.Amplification"
"LRP1B_CNV.Deletion",-0.370400720998777,"LRP1B_CNV.Deletion"
"TGFBR2_CNV.Deletion",0.0540072727756716,"TGFBR2_CNV.Deletion"
"MYD88_CNV.Amplification",0.327395106388972,"MYD88_CNV.Amplification"
"MYD88_CNV.Deletion",0.288363928520808,"MYD88_CNV.Deletion"
"FHIT_CNV.Deletion",-0.461269114838596,"FHIT_CNV.Deletion"
"TFG_CNV.Amplification",0.0237945657483607,"TFG_CNV.Amplification"
"CBLB_CNV.Amplification",-0.493392732486256,"CBLB_CNV.Amplification"
"CBLB_CNV.Deletion",-0.340136348907312,"CBLB_CNV.Deletion"
"STAG1_CNV.Amplification",0.0167160060124512,"STAG1_CNV.Amplification"
"STAG1_CNV.Deletion",-0.3413984798032,"STAG1_CNV.Deletion"
"PIK3CB_CNV.Deletion",0.235362020888326,"PIK3CB_CNV.Deletion"
"MLF1_CNV.Amplification",0.14781480121675,"MLF1_CNV.Amplification"
"MLF1_CNV.Deletion",0.280079871131406,"MLF1_CNV.Deletion"
"MECOM_CNV.Amplification",-0.0293440125955452,"MECOM_CNV.Amplification"
"TBL1XR1_CNV.Deletion",-0.00447860358156543,"TBL1XR1_CNV.Deletion"
"PIK3CA_CNV.Amplification",-0.540735476345433,"PIK3CA_CNV.Amplification"
"PIK3CA_CNV.Deletion",0.0674876731833249,"PIK3CA_CNV.Deletion"
"ETV5_CNV.Amplification",0.00378043920217688,"ETV5_CNV.Amplification"
"BCL6_CNV.Deletion",0.552189296491457,"BCL6_CNV.Deletion"
"LPP_CNV.Deletion",-0.517900439223911,"LPP_CNV.Deletion"
"TP63_CNV.Amplification",-0.0985295315024455,"TP63_CNV.Amplification"
"TP63_CNV.Deletion",-0.365855731800547,"TP63_CNV.Deletion"
"MB21D2_CNV.Deletion",-0.0160033053028812,"MB21D2_CNV.Deletion"
"MUC4_CNV.Deletion",-0.00634823026500687,"MUC4_CNV.Deletion"
"FGFR3_CNV.Amplification",-0.0306261563354263,"FGFR3_CNV.Amplification"
"NSD2_CNV.Amplification",-0.0464608304621944,"NSD2_CNV.Amplification"
"TEC_CNV.Amplification",0.278216867786379,"TEC_CNV.Amplification"
"FIP1L1_CNV.Amplification",-0.4216966741204,"FIP1L1_CNV.Amplification"
"PDGFRA_CNV.Amplification",-0.0515324752777497,"PDGFRA_CNV.Amplification"
"PDGFRA_CNV.Deletion",0.943960868163392,"PDGFRA_CNV.Deletion"
"KDR_CNV.Amplification",-0.405294210225561,"KDR_CNV.Amplification"
"PTPN13_CNV.Deletion",0.00638747406244778,"PTPN13_CNV.Deletion"
"AFF1_CNV.Amplification",-0.0471792953908453,"AFF1_CNV.Amplification"
"AFF1_CNV.Deletion",-0.261640717290199,"AFF1_CNV.Deletion"
"RAP1GDS1_CNV.Amplification",-0.0759809659852416,"RAP1GDS1_CNV.Amplification"
"RAP1GDS1_CNV.Deletion",-0.00624201223323355,"RAP1GDS1_CNV.Deletion"
"LEF1_CNV.Deletion",0.261922378510893,"LEF1_CNV.Deletion"
"SDHA_CNV.Amplification",-0.293415469000577,"SDHA_CNV.Amplification"
"CTNND2_CNV.Deletion",-0.00308174676394246,"CTNND2_CNV.Deletion"
"CDH10_CNV.Amplification",0.0966523660479656,"CDH10_CNV.Amplification"
"CDH10_CNV.Deletion",0.876342247027615,"CDH10_CNV.Deletion"
"APC_CNV.Deletion",-0.145618151871911,"APC_CNV.Deletion"
"ACSL6_CNV.Deletion",-0.0126747199831072,"ACSL6_CNV.Deletion"
"AFF4_CNV.Amplification",0.0484286111002237,"AFF4_CNV.Amplification"
"AFF4_CNV.Deletion",-0.038856548401728,"AFF4_CNV.Deletion"
"CSF1R_CNV.Amplification",0.341762749834074,"CSF1R_CNV.Amplification"
"CSF1R_CNV.Deletion",0.357917421155079,"CSF1R_CNV.Deletion"
"NSD1_CNV.Deletion",-0.356756538435326,"NSD1_CNV.Deletion"
"FLT4_CNV.Amplification",0.398032482960126,"FLT4_CNV.Amplification"
"FOXO3_CNV.Amplification",0.309959403684148,"FOXO3_CNV.Amplification"
"FOXO3_CNV.Deletion",-0.335719165657214,"FOXO3_CNV.Deletion"
"PTPRK_CNV.Amplification",0.14846669999856,"PTPRK_CNV.Amplification"
"SGK1_CNV.Amplification",-0.10331201653094,"SGK1_CNV.Amplification"
"SGK1_CNV.Deletion",0.529645626849822,"SGK1_CNV.Deletion"
"LATS1_CNV.Amplification",0.187143092060012,"LATS1_CNV.Amplification"
"LATS1_CNV.Deletion",0.00680147664801685,"LATS1_CNV.Deletion"
"ESR1_CNV.Amplification",0.028963234112359,"ESR1_CNV.Amplification"
"ARID1B_CNV.Amplification",0.365090895704546,"ARID1B_CNV.Amplification"
"ARID1B_CNV.Deletion",-0.116631961454718,"ARID1B_CNV.Deletion"
"EZR_CNV.Amplification",0.215037102053807,"EZR_CNV.Amplification"
"QKI_CNV.Amplification",0.400579569089795,"QKI_CNV.Amplification"
"AFDN_CNV.Amplification",-0.475907361468262,"AFDN_CNV.Amplification"
"AFDN_CNV.Deletion",0.0278902487583791,"AFDN_CNV.Deletion"
"SBDS_CNV.Deletion",-0.278077012356362,"SBDS_CNV.Deletion"
"TRRAP_CNV.Deletion",0.0788653022529851,"TRRAP_CNV.Deletion"
"SND1_CNV.Amplification",-0.113551266517149,"SND1_CNV.Amplification"
"SND1_CNV.Deletion",0.448835621956523,"SND1_CNV.Deletion"
"NRG1_CNV.Deletion",0.363345761558775,"NRG1_CNV.Deletion"
"NSD3_CNV.Deletion",-0.145438237678131,"NSD3_CNV.Deletion"
"FGFR1_CNV.Amplification",-0.411524060450473,"FGFR1_CNV.Amplification"
"FGFR1_CNV.Deletion",-0.0595232639285314,"FGFR1_CNV.Deletion"
"ANK1_CNV.Amplification",-0.0755475402762668,"ANK1_CNV.Amplification"
