"","X1","variable"
"(Intercept)",3.18116695997109,"(Intercept)"
"CancerType.ACC",18.8088627175217,"CancerType.ACC"
"CancerType.BLCA",-4.77758847956076,"CancerType.BLCA"
"CancerType.BRCA",-1.97784838556526,"CancerType.BRCA"
"CancerType.CESC",-6.18439745130427,"CancerType.CESC"
"CancerType.CHOL",-4.23220667474387,"CancerType.CHOL"
"CancerType.COAD",-5.42937442307409,"CancerType.COAD"
"CancerType.ESCA_adernocarcinoma",1.73640407716982,"CancerType.ESCA_adernocarcinoma"
"CancerType.GBM",11.8932297294059,"CancerType.GBM"
"CancerType.KIRC",2.89773389508245,"CancerType.KIRC"
"CancerType.KIRP",6.30705794478397,"CancerType.KIRP"
"CancerType.LGG",5.25972339406348,"CancerType.LGG"
"CancerType.LIHC",3.80970448218997,"CancerType.LIHC"
"CancerType.LUSC",-0.712985173626199,"CancerType.LUSC"
"CancerType.OV",3.51474755184639,"CancerType.OV"
"CancerType.READ",-6.39102321077912,"CancerType.READ"
"CancerType.SARC",4.17284030287658,"CancerType.SARC"
"CancerType.SKCM",-0.449878143490246,"CancerType.SKCM"
"CancerType.STAD",-1.71816858496944,"CancerType.STAD"
"CancerType.UCEC",0.0705275173136781,"CancerType.UCEC"
"CancerType.UCS",-6.84608777736977,"CancerType.UCS"
"log_Mutation_rate",-0.765074590447966,"log_Mutation_rate"
"SBS1",-0.768073495384638,"SBS1"
"SBS2",1.52725390719017,"SBS2"
"SBS3",0.273676012774945,"SBS3"
"SBS4",0.954711052033417,"SBS4"
"SBS6",-4.80850475163002,"SBS6"
"SBS8",-16.8616680860279,"SBS8"
"SBS10a",-2.67440571420797,"SBS10a"
"SBS13",0.717978906936741,"SBS13"
"SBS14",-9.79398550194806,"SBS14"
"SBS15",-7.07333600875437,"SBS15"
"SBS20",-11.744110656354,"SBS20"
"SBS40",0.716638786752304,"SBS40"
"SBS44",-3.66247033185213,"SBS44"
"TP53_SNV",-1.1703021716156,"TP53_SNV"
