"","X1","variable"
"(Intercept)",3.12892553715794,"(Intercept)"
"CancerType.ACC",18.8958461227252,"CancerType.ACC"
"CancerType.BLCA",-4.79230014031623,"CancerType.BLCA"
"CancerType.BRCA",-1.9547374641105,"CancerType.BRCA"
"CancerType.CESC",-6.15508470959745,"CancerType.CESC"
"CancerType.CHOL",-4.63408711299075,"CancerType.CHOL"
"CancerType.COAD",-5.43806486481578,"CancerType.COAD"
"CancerType.ESCA_adernocarcinoma",1.46835701685507,"CancerType.ESCA_adernocarcinoma"
"CancerType.GBM",11.976280762886,"CancerType.GBM"
"CancerType.KIRC",2.69594396397419,"CancerType.KIRC"
"CancerType.KIRP",6.05095895581291,"CancerType.KIRP"
"CancerType.LGG",5.03406267881124,"CancerType.LGG"
"CancerType.LIHC",3.55338255259158,"CancerType.LIHC"
"CancerType.LUSC",-0.595354916430422,"CancerType.LUSC"
"CancerType.OV",3.64670194322531,"CancerType.OV"
"CancerType.READ",-6.57914691639315,"CancerType.READ"
"CancerType.SARC",4.13172590598201,"CancerType.SARC"
"CancerType.SKCM",-0.483731416027128,"CancerType.SKCM"
"CancerType.STAD",-1.71460093697256,"CancerType.STAD"
"CancerType.UCEC",0.00476976653625105,"CancerType.UCEC"
"CancerType.UCS",-7.36007114921598,"CancerType.UCS"
"log_Mutation_rate",-0.722010926357974,"log_Mutation_rate"
"SBS1",-0.957078049500624,"SBS1"
"SBS2",1.73664119016969,"SBS2"
"SBS4",0.175203976289342,"SBS4"
"SBS5",0.428435909864993,"SBS5"
"SBS6",-4.64814967232846,"SBS6"
"SBS8",-15.6882257996048,"SBS8"
"SBS10a",-3.90400663744549,"SBS10a"
"SBS14",-10.0221133093111,"SBS14"
"SBS15",-6.42632228869144,"SBS15"
"SBS20",-12.6218316665578,"SBS20"
"SBS39",-0.0278492589851891,"SBS39"
"SBS40",0.54352793659438,"SBS40"
"SBS44",-5.26321241925834,"SBS44"
"TP53_SNV",-1.09955696836264,"TP53_SNV"
"PTEN_SNV",-0.384058436295765,"PTEN_SNV"
"SLITRK6_SNV",-0.470758038853275,"SLITRK6_SNV"
"ZIC4_SNV",-0.373247968553379,"ZIC4_SNV"
"PYHIN1_SNV",-0.0259045199766561,"PYHIN1_SNV"
