"","X1","variable"
"(Intercept)",3.22985713064058,"(Intercept)"
"CancerType.ACC",18.2184630671026,"CancerType.ACC"
"CancerType.BLCA",-4.97453274519232,"CancerType.BLCA"
"CancerType.BRCA",-2.19340184154571,"CancerType.BRCA"
"CancerType.CESC",-6.53783767140161,"CancerType.CESC"
"CancerType.CHOL",-4.31162369692583,"CancerType.CHOL"
"CancerType.COAD",-5.38670578473668,"CancerType.COAD"
"CancerType.ESCA_adernocarcinoma",1.31082994550459,"CancerType.ESCA_adernocarcinoma"
"CancerType.GBM",11.7825974778553,"CancerType.GBM"
"CancerType.KIRC",2.559675663294,"CancerType.KIRC"
"CancerType.KIRP",6.07112287735686,"CancerType.KIRP"
"CancerType.LGG",4.76684667996934,"CancerType.LGG"
"CancerType.LIHC",3.54317980617104,"CancerType.LIHC"
"CancerType.LUSC",-0.615274505017151,"CancerType.LUSC"
"CancerType.OV",3.60640355539735,"CancerType.OV"
"CancerType.READ",-6.76168657047855,"CancerType.READ"
"CancerType.SARC",4.15447094907357,"CancerType.SARC"
"CancerType.SKCM",-0.479603522356446,"CancerType.SKCM"
"CancerType.STAD",-2.00250847696927,"CancerType.STAD"
"CancerType.UCEC",0.0537224837897322,"CancerType.UCEC"
"CancerType.UCS",-6.26635959146934,"CancerType.UCS"
"log_Mutation_rate",-0.847196916033813,"log_Mutation_rate"
"SBS1",-0.66138319022006,"SBS1"
"SBS2",2.80066288456875,"SBS2"
"SBS3",0.877433279728819,"SBS3"
"SBS4",0.612927523175357,"SBS4"
"SBS5",0.093837837896041,"SBS5"
"SBS6",-3.39459871105224,"SBS6"
"SBS8",-13.7816684465345,"SBS8"
"SBS10a",-4.54224062285572,"SBS10a"
"SBS14",-6.64546125061301,"SBS14"
"SBS15",-4.28762325205809,"SBS15"
"SBS20",-10.3988201713917,"SBS20"
"SBS40",0.669345524050048,"SBS40"
"SBS44",-5.30858517181254,"SBS44"
"TP53_SNV",-1.18475100708651,"TP53_SNV"
"PTEN_SNV",-0.497229091320185,"PTEN_SNV"
"CDKN2A_SNV",0.0528534907494929,"CDKN2A_SNV"
"ZIC4_SNV",-0.217964994423485,"ZIC4_SNV"
"KIR3DL2_SNV",0.188713968009776,"KIR3DL2_SNV"
"DEFB119_SNV",0.0528043407863752,"DEFB119_SNV"
"GTF2I_SNV",-0.483381957127251,"GTF2I_SNV"
"FGFR2_SNV",0.422438717065487,"FGFR2_SNV"
"PPP2R1A_SNV",0.157739414726738,"PPP2R1A_SNV"
"RPL22_CNV.Deletion",-0.141527331491729,"RPL22_CNV.Deletion"
"SPEN_CNV.Amplification",0.00872518345351463,"SPEN_CNV.Amplification"
"SPEN_CNV.Deletion",-0.404359981891232,"SPEN_CNV.Deletion"
"SDHB_CNV.Amplification",-0.987639039464443,"SDHB_CNV.Amplification"
"SDHB_CNV.Deletion",-0.000398702638341586,"SDHB_CNV.Deletion"
"PAX7_CNV.Amplification",0.0794092487236955,"PAX7_CNV.Amplification"
"PAX7_CNV.Deletion",-0.119043192153131,"PAX7_CNV.Deletion"
"SFPQ_CNV.Deletion",0.361524447265554,"SFPQ_CNV.Deletion"
"CSF3R_CNV.Amplification",-0.0612728806673268,"CSF3R_CNV.Amplification"
"MYCL_CNV.Amplification",0.0745541275817693,"MYCL_CNV.Amplification"
"MPL_CNV.Deletion",0.120422182540139,"MPL_CNV.Deletion"
"MUTYH_CNV.Amplification",-0.057293300707938,"MUTYH_CNV.Amplification"
"FUBP1_CNV.Amplification",-0.0233117391748109,"FUBP1_CNV.Amplification"
"FUBP1_CNV.Deletion",0.116426608399142,"FUBP1_CNV.Deletion"
"TRIM33_CNV.Amplification",-0.406662730264401,"TRIM33_CNV.Amplification"
"ATP1A1_CNV.Deletion",0.232704032530334,"ATP1A1_CNV.Deletion"
"TENT5C_CNV.Amplification",-0.287432982279445,"TENT5C_CNV.Amplification"
"BCL9_CNV.Deletion",-0.555439787903433,"BCL9_CNV.Deletion"
"PDE4DIP_CNV.Deletion",-4.26683818416015e-14,"PDE4DIP_CNV.Deletion"
