"","X1","variable"
"(Intercept)",2.87147344745919,"(Intercept)"
"CancerType.ACC",18.2838110762715,"CancerType.ACC"
"CancerType.BLCA",-4.85511189850455,"CancerType.BLCA"
"CancerType.BRCA",-1.98809654014501,"CancerType.BRCA"
"CancerType.CESC",-6.03308155965123,"CancerType.CESC"
"CancerType.CHOL",-4.16010489021419,"CancerType.CHOL"
"CancerType.COAD",-5.2970307018457,"CancerType.COAD"
"CancerType.ESCA_adernocarcinoma",1.95283858912861,"CancerType.ESCA_adernocarcinoma"
"CancerType.GBM",12.1000431373947,"CancerType.GBM"
"CancerType.KIRC",2.90855156495494,"CancerType.KIRC"
"CancerType.KIRP",6.30359682379614,"CancerType.KIRP"
"CancerType.LGG",5.07075730703226,"CancerType.LGG"
"CancerType.LIHC",3.56247322209474,"CancerType.LIHC"
"CancerType.LUSC",-0.576888972620981,"CancerType.LUSC"
"CancerType.OV",3.68863810622362,"CancerType.OV"
"CancerType.READ",-6.67038395776482,"CancerType.READ"
"CancerType.SARC",4.0769088802648,"CancerType.SARC"
"CancerType.SKCM",-0.466512304891456,"CancerType.SKCM"
"CancerType.STAD",-1.50099469793552,"CancerType.STAD"
"CancerType.UCEC",0.00118890647976978,"CancerType.UCEC"
"CancerType.UCS",-6.71746209641156,"CancerType.UCS"
"log_Mutation_rate",-0.74051217163226,"log_Mutation_rate"
"SBS1",-0.799976959362622,"SBS1"
"SBS2",2.16354496100575,"SBS2"
"SBS3",0.037841138615884,"SBS3"
"SBS4",0.812293615054985,"SBS4"
"SBS5",0.182861029571351,"SBS5"
"SBS6",-4.25306369599715,"SBS6"
"SBS8",-18.2713798893039,"SBS8"
"SBS10a",-2.69227321914088,"SBS10a"
"SBS13",0.0991334190700981,"SBS13"
"SBS14",-8.22763931128896,"SBS14"
"SBS15",-5.17501577472547,"SBS15"
"SBS20",-12.5656196210098,"SBS20"
"SBS39",-0.0596726644804379,"SBS39"
"SBS40",1.04681610530173,"SBS40"
"SBS44",-3.35246650783416,"SBS44"
"TP53_SNV",-1.0991461297043,"TP53_SNV"
"PTEN_SNV",-0.583611681736437,"PTEN_SNV"
"ZIC4_SNV",-0.46724967599709,"ZIC4_SNV"
"PYHIN1_SNV",-0.0182617060791323,"PYHIN1_SNV"
"CASP8_SNV",0.00311494364692442,"CASP8_SNV"
"GTF2I_SNV",-0.406629118070688,"GTF2I_SNV"
