"","X1","variable"
"(Intercept)",3.3984734323999,"(Intercept)"
"CancerType.ACC",18.8404332268962,"CancerType.ACC"
"CancerType.BLCA",-4.72969763264295,"CancerType.BLCA"
"CancerType.BRCA",-2.09388298888695,"CancerType.BRCA"
"CancerType.CESC",-6.07840860031197,"CancerType.CESC"
"CancerType.CHOL",-4.20687242869153,"CancerType.CHOL"
"CancerType.COAD",-5.23255112611692,"CancerType.COAD"
"CancerType.ESCA_adernocarcinoma",1.93383361000191,"CancerType.ESCA_adernocarcinoma"
"CancerType.ESCA_squamous_cell_carcinoma",0.113485074192195,"CancerType.ESCA_squamous_cell_carcinoma"
"CancerType.GBM",11.9953951557887,"CancerType.GBM"
"CancerType.KIRC",2.70898907735236,"CancerType.KIRC"
"CancerType.KIRP",6.21065615213659,"CancerType.KIRP"
"CancerType.LGG",5.06832766712355,"CancerType.LGG"
"CancerType.LIHC",3.80692192857219,"CancerType.LIHC"
"CancerType.LUSC",-0.451181949152204,"CancerType.LUSC"
"CancerType.OV",3.68361074460729,"CancerType.OV"
"CancerType.READ",-6.41648720499108,"CancerType.READ"
"CancerType.SARC",3.73865826947825,"CancerType.SARC"
"CancerType.SKCM",-0.348562187678692,"CancerType.SKCM"
"CancerType.STAD",-1.27081836809613,"CancerType.STAD"
"CancerType.UCEC",0.371637405794579,"CancerType.UCEC"
"CancerType.UCS",-6.59285981912646,"CancerType.UCS"
"log_Mutation_rate",-0.801102554369532,"log_Mutation_rate"
"SBS1",-1.03332284153329,"SBS1"
"SBS2",2.55950233951227,"SBS2"
"SBS3",2.13024055324433,"SBS3"
"SBS4",0.76702824734902,"SBS4"
"SBS6",-3.90865284476447,"SBS6"
"SBS8",-13.4561096014276,"SBS8"
"SBS10a",-4.58980586059735,"SBS10a"
"SBS13",0.0899786932090562,"SBS13"
"SBS14",-9.81621541437923,"SBS14"
"SBS15",-6.46015457914395,"SBS15"
"SBS20",-16.7563759647616,"SBS20"
"SBS40",0.716939241186555,"SBS40"
"SBS44",-3.80711536528647,"SBS44"
"TP53_SNV",-1.24703963468586,"TP53_SNV"
"PTEN_SNV",-0.645700025615212,"PTEN_SNV"
"SLITRK6_SNV",-0.0341090489266663,"SLITRK6_SNV"
"ZIC4_SNV",-0.531896467748937,"ZIC4_SNV"
"KIR3DL2_SNV",0.533788301860322,"KIR3DL2_SNV"
"DEFB119_SNV",0.466125558764196,"DEFB119_SNV"
"RPL22_CNV.Amplification",-0.0420363601916083,"RPL22_CNV.Amplification"
"SPEN_CNV.Deletion",-0.320931416791847,"SPEN_CNV.Deletion"
"SDHB_CNV.Amplification",-0.622448727534718,"SDHB_CNV.Amplification"
"SDHB_CNV.Deletion",-0.327446713084429,"SDHB_CNV.Deletion"
"PAX7_CNV.Deletion",-0.043047638548248,"PAX7_CNV.Deletion"
"SFPQ_CNV.Amplification",0.0740500295569928,"SFPQ_CNV.Amplification"
"SFPQ_CNV.Deletion",0.419953684071443,"SFPQ_CNV.Deletion"
"MPL_CNV.Amplification",0.225718667485585,"MPL_CNV.Amplification"
"MUTYH_CNV.Amplification",-0.278641413643638,"MUTYH_CNV.Amplification"
"MUTYH_CNV.Deletion",0.0531599571380941,"MUTYH_CNV.Deletion"
"FUBP1_CNV.Amplification",-0.261211089941044,"FUBP1_CNV.Amplification"
"FUBP1_CNV.Deletion",0.12955414070129,"FUBP1_CNV.Deletion"
"RBM15_CNV.Amplification",-0.276804228221752,"RBM15_CNV.Amplification"
"TRIM33_CNV.Amplification",-0.17948868061222,"TRIM33_CNV.Amplification"
"ATP1A1_CNV.Deletion",0.171969909216869,"ATP1A1_CNV.Deletion"
"TENT5C_CNV.Amplification",-0.167390052006166,"TENT5C_CNV.Amplification"
"BCL9_CNV.Deletion",-0.163206554880751,"BCL9_CNV.Deletion"
"PDE4DIP_CNV.Deletion",-0.0216075338158783,"PDE4DIP_CNV.Deletion"
"ARNT_CNV.Amplification",-0.0318553306203496,"ARNT_CNV.Amplification"
"ARNT_CNV.Deletion",0.017984969459744,"ARNT_CNV.Deletion"
"MLLT11_CNV.Amplification",-0.00118466544763837,"MLLT11_CNV.Amplification"
"TPM3_CNV.Deletion",-1.44423617425018,"TPM3_CNV.Deletion"
"MUC1_CNV.Amplification",0.0109155724245962,"MUC1_CNV.Amplification"
"MUC1_CNV.Deletion",0.456051922934124,"MUC1_CNV.Deletion"
"LMNA_CNV.Amplification",-0.650523473030331,"LMNA_CNV.Amplification"
"LMNA_CNV.Deletion",0.952610383472105,"LMNA_CNV.Deletion"
"PRCC_CNV.Deletion",0.858013521255481,"PRCC_CNV.Deletion"
"NTRK1_CNV.Amplification",0.000673496637646216,"NTRK1_CNV.Amplification"
"FCRL4_CNV.Deletion",-0.600665132161733,"FCRL4_CNV.Deletion"
"FCGR2B_CNV.Deletion",0.243893913964608,"FCGR2B_CNV.Deletion"
"PRRX1_CNV.Amplification",0.408442655619959,"PRRX1_CNV.Amplification"
"PRRX1_CNV.Deletion",-0.404345358225112,"PRRX1_CNV.Deletion"
"ABL2_CNV.Deletion",0.37185254857066,"ABL2_CNV.Deletion"
"AKT3_CNV.Amplification",0.00783518149524551,"AKT3_CNV.Amplification"
"AKT3_CNV.Deletion",0.0612464813147086,"AKT3_CNV.Deletion"
"PAX8_CNV.Amplification",-0.268376395256592,"PAX8_CNV.Amplification"
"PAX8_CNV.Deletion",-0.396889105278727,"PAX8_CNV.Deletion"
"LRP1B_CNV.Amplification",0.32919532363077,"LRP1B_CNV.Amplification"
"LRP1B_CNV.Deletion",-0.368727452160871,"LRP1B_CNV.Deletion"
"MYD88_CNV.Amplification",0.316974446178347,"MYD88_CNV.Amplification"
"MYD88_CNV.Deletion",0.236086084134052,"MYD88_CNV.Deletion"
"PBRM1_CNV.Amplification",0.0509082230598083,"PBRM1_CNV.Amplification"
"PBRM1_CNV.Deletion",-0.101136002221789,"PBRM1_CNV.Deletion"
"FHIT_CNV.Deletion",-0.350768601761993,"FHIT_CNV.Deletion"
"CBLB_CNV.Amplification",-0.150878417973336,"CBLB_CNV.Amplification"
"CBLB_CNV.Deletion",-0.0709040365554592,"CBLB_CNV.Deletion"
"GATA2_CNV.Deletion",0.201567215590228,"GATA2_CNV.Deletion"
"STAG1_CNV.Deletion",-0.605734732038028,"STAG1_CNV.Deletion"
"PIK3CB_CNV.Deletion",0.0122801779321683,"PIK3CB_CNV.Deletion"
"FOXL2_CNV.Deletion",0.000234836339852641,"FOXL2_CNV.Deletion"
"MLF1_CNV.Deletion",0.517819577767985,"MLF1_CNV.Deletion"
"TBL1XR1_CNV.Deletion",-0.217462060973059,"TBL1XR1_CNV.Deletion"
"PIK3CA_CNV.Amplification",-0.182920802563928,"PIK3CA_CNV.Amplification"
"BCL6_CNV.Deletion",0.409895981795319,"BCL6_CNV.Deletion"
"LPP_CNV.Deletion",-0.218411843849768,"LPP_CNV.Deletion"
"TP63_CNV.Amplification",-0.517305889397067,"TP63_CNV.Amplification"
"TP63_CNV.Deletion",-0.512774943952424,"TP63_CNV.Deletion"
"FGFR3_CNV.Amplification",-0.029323504831722,"FGFR3_CNV.Amplification"
