"","X1","variable"
"(Intercept)",2.6667702505485,"(Intercept)"
"CancerType.ACC",18.3877917316355,"CancerType.ACC"
"CancerType.BLCA",-4.78074311247717,"CancerType.BLCA"
"CancerType.BRCA",-1.98045501500556,"CancerType.BRCA"
"CancerType.CESC",-6.30136647681682,"CancerType.CESC"
"CancerType.CHOL",-4.06494861496264,"CancerType.CHOL"
"CancerType.COAD",-5.17760018506101,"CancerType.COAD"
"CancerType.ESCA_adernocarcinoma",1.85560289177939,"CancerType.ESCA_adernocarcinoma"
"CancerType.GBM",11.8107393076759,"CancerType.GBM"
"CancerType.KIRC",3.02499680830141,"CancerType.KIRC"
"CancerType.KIRP",6.39527616767994,"CancerType.KIRP"
"CancerType.LGG",5.12904483624458,"CancerType.LGG"
"CancerType.LIHC",3.63627635886553,"CancerType.LIHC"
"CancerType.LUSC",-0.476635720735862,"CancerType.LUSC"
"CancerType.OV",3.54942386152206,"CancerType.OV"
"CancerType.PRAD",0.0835571616732765,"CancerType.PRAD"
"CancerType.READ",-6.5094342105694,"CancerType.READ"
"CancerType.SARC",4.11053677888842,"CancerType.SARC"
"CancerType.SKCM",-0.224080721772931,"CancerType.SKCM"
"CancerType.STAD",-1.43550109194799,"CancerType.STAD"
"CancerType.UCEC",0.0999217437108898,"CancerType.UCEC"
"CancerType.UCS",-6.85991969669142,"CancerType.UCS"
"log_Mutation_rate",-0.713895722125829,"log_Mutation_rate"
"SBS1",-0.445436855074696,"SBS1"
"SBS2",2.46114177229891,"SBS2"
"SBS3",0.30814883999507,"SBS3"
"SBS4",0.981856254825666,"SBS4"
"SBS5",0.0464136172673136,"SBS5"
"SBS6",-3.99880290159984,"SBS6"
"SBS8",-16.6643387948511,"SBS8"
"SBS10a",-3.76584918347057,"SBS10a"
"SBS14",-8.61972015961956,"SBS14"
"SBS15",-7.13843102910613,"SBS15"
"SBS20",-15.6290673365672,"SBS20"
"SBS40",0.272854581894872,"SBS40"
"SBS44",-4.6885523877861,"SBS44"
"TP53_SNV",-1.14684934399544,"TP53_SNV"
"PTEN_SNV",-0.501902797048585,"PTEN_SNV"
"SLITRK6_SNV",-0.248049889433486,"SLITRK6_SNV"
"ZIC4_SNV",-0.475223806943149,"ZIC4_SNV"
