"","X1","variable"
"(Intercept)",3.13422168634213,"(Intercept)"
"CancerType.ACC",18.3176650835059,"CancerType.ACC"
"CancerType.BLCA",-4.97899122166475,"CancerType.BLCA"
"CancerType.BRCA",-2.25096925578106,"CancerType.BRCA"
"CancerType.CESC",-6.4346060898868,"CancerType.CESC"
"CancerType.CHOL",-4.66204474526964,"CancerType.CHOL"
"CancerType.COAD",-5.36014416888558,"CancerType.COAD"
"CancerType.ESCA_adernocarcinoma",1.98035719298236,"CancerType.ESCA_adernocarcinoma"
"CancerType.GBM",11.8069174109564,"CancerType.GBM"
"CancerType.KIRC",2.54334949503054,"CancerType.KIRC"
"CancerType.KIRP",6.16588289830939,"CancerType.KIRP"
"CancerType.LGG",5.06783063560338,"CancerType.LGG"
"CancerType.LIHC",3.48519880735948,"CancerType.LIHC"
"CancerType.LUAD",0.00389975358125052,"CancerType.LUAD"
"CancerType.LUSC",-0.538849717125974,"CancerType.LUSC"
"CancerType.OV",3.41324596432445,"CancerType.OV"
"CancerType.READ",-6.48714252634907,"CancerType.READ"
"CancerType.SARC",3.92104839415104,"CancerType.SARC"
"CancerType.SKCM",-0.382187961978173,"CancerType.SKCM"
"CancerType.STAD",-1.87803720023892,"CancerType.STAD"
"CancerType.UCS",-6.95787014255688,"CancerType.UCS"
"log_Mutation_rate",-0.789040071801171,"log_Mutation_rate"
"SBS1",-0.863959634336166,"SBS1"
"SBS2",2.49054401278367,"SBS2"
"SBS3",0.363780439936047,"SBS3"
"SBS4",0.79839929485873,"SBS4"
"SBS5",0.174390610205057,"SBS5"
"SBS6",-4.1406659274518,"SBS6"
"SBS8",-4.1204516931537,"SBS8"
"SBS10a",-4.46654030607419,"SBS10a"
"SBS13",0.693655714782327,"SBS13"
"SBS14",-5.95391201766526,"SBS14"
"SBS15",-3.92611504779708,"SBS15"
"SBS20",-15.3859292482256,"SBS20"
"SBS40",0.539458687494842,"SBS40"
"SBS44",-4.18107911238232,"SBS44"
"TP53_SNV",-1.14528205827105,"TP53_SNV"
"PTEN_SNV",-0.576512875938166,"PTEN_SNV"
"CDKN2A_SNV",0.0625814909311731,"CDKN2A_SNV"
"SLITRK6_SNV",-0.38757138801957,"SLITRK6_SNV"
"ZIC4_SNV",-0.539590268115464,"ZIC4_SNV"
"KIR3DL2_SNV",0.646850477020485,"KIR3DL2_SNV"
"GTF2I_SNV",-0.407770931724171,"GTF2I_SNV"
"FGFR2_SNV",0.131778299674164,"FGFR2_SNV"
"PPP2R1A_SNV",0.112926637776139,"PPP2R1A_SNV"
"SPEN_CNV.Deletion",-0.243389745024875,"SPEN_CNV.Deletion"
"SDHB_CNV.Amplification",-0.41223167376498,"SDHB_CNV.Amplification"
"PAX7_CNV.Deletion",-0.188475002055662,"PAX7_CNV.Deletion"
"SFPQ_CNV.Amplification",0.113266351433469,"SFPQ_CNV.Amplification"
"SFPQ_CNV.Deletion",0.269579208055105,"SFPQ_CNV.Deletion"
"CSF3R_CNV.Deletion",0.0638091443557849,"CSF3R_CNV.Deletion"
"MUTYH_CNV.Amplification",-0.144385209132699,"MUTYH_CNV.Amplification"
"FUBP1_CNV.Deletion",0.0855801078065313,"FUBP1_CNV.Deletion"
"RBM15_CNV.Amplification",-0.113083943128302,"RBM15_CNV.Amplification"
"TRIM33_CNV.Amplification",-0.443641158158028,"TRIM33_CNV.Amplification"
"NRAS_CNV.Amplification",-0.0636566634044426,"NRAS_CNV.Amplification"
"ATP1A1_CNV.Deletion",0.0243936292707464,"ATP1A1_CNV.Deletion"
"TENT5C_CNV.Amplification",-0.0254888250965874,"TENT5C_CNV.Amplification"
"BCL9_CNV.Amplification",-0.0510371765789641,"BCL9_CNV.Amplification"
"BCL9_CNV.Deletion",-0.278086984320073,"BCL9_CNV.Deletion"
"PDE4DIP_CNV.Amplification",-0.000175113719650342,"PDE4DIP_CNV.Amplification"
"PDE4DIP_CNV.Deletion",-2.34677641340393e-05,"PDE4DIP_CNV.Deletion"
"MLLT11_CNV.Deletion",0.605133820675735,"MLLT11_CNV.Deletion"
"TPM3_CNV.Amplification",0.031091416905796,"TPM3_CNV.Amplification"
"TPM3_CNV.Deletion",-1.87014338789394,"TPM3_CNV.Deletion"
"MUC1_CNV.Amplification",0.00719303561243712,"MUC1_CNV.Amplification"
"MUC1_CNV.Deletion",0.701084887941314,"MUC1_CNV.Deletion"
"LMNA_CNV.Amplification",-0.78338049740856,"LMNA_CNV.Amplification"
"LMNA_CNV.Deletion",0.239599280937665,"LMNA_CNV.Deletion"
"NTRK1_CNV.Deletion",0.768447597001932,"NTRK1_CNV.Deletion"
"FCRL4_CNV.Deletion",-0.328836172653961,"FCRL4_CNV.Deletion"
