"","X1","variable"
"(Intercept)",3.17219204833149,"(Intercept)"
"CancerType.ACC",18.3841241258836,"CancerType.ACC"
"CancerType.BLCA",-4.79657456604591,"CancerType.BLCA"
"CancerType.BRCA",-2.33917091133507,"CancerType.BRCA"
"CancerType.CESC",-6.26699764780903,"CancerType.CESC"
"CancerType.CHOL",-4.289448376149,"CancerType.CHOL"
"CancerType.COAD",-5.36857606093568,"CancerType.COAD"
"CancerType.ESCA_adernocarcinoma",1.46676243191414,"CancerType.ESCA_adernocarcinoma"
"CancerType.GBM",11.8165313769671,"CancerType.GBM"
"CancerType.KIRC",2.80067511215357,"CancerType.KIRC"
"CancerType.KIRP",6.27842450284216,"CancerType.KIRP"
"CancerType.LGG",5.23545133478815,"CancerType.LGG"
"CancerType.LIHC",3.53908063541814,"CancerType.LIHC"
"CancerType.LUSC",-0.596447120655378,"CancerType.LUSC"
"CancerType.OV",3.66734032733881,"CancerType.OV"
"CancerType.READ",-6.87046321450369,"CancerType.READ"
"CancerType.SARC",3.72575313540007,"CancerType.SARC"
"CancerType.SKCM",-0.401063671865272,"CancerType.SKCM"
"CancerType.STAD",-1.912641205842,"CancerType.STAD"
"CancerType.UCEC",0.00340782085525724,"CancerType.UCEC"
"CancerType.UCS",-7.2418770221235,"CancerType.UCS"
"log_Mutation_rate",-0.739516367693185,"log_Mutation_rate"
"SBS1",-1.00190013519371,"SBS1"
"SBS2",2.26321130398662,"SBS2"
"SBS4",0.0706026910935306,"SBS4"
"SBS5",0.285619823057592,"SBS5"
"SBS6",-5.6310276396671,"SBS6"
"SBS8",-15.2335494271894,"SBS8"
"SBS10a",-4.11507586791512,"SBS10a"
"SBS13",0.0714504358150075,"SBS13"
"SBS14",-8.5646345896709,"SBS14"
"SBS15",-5.47408967866406,"SBS15"
"SBS20",-10.3520070384542,"SBS20"
"SBS40",0.410985638514087,"SBS40"
"SBS44",-3.94098679682849,"SBS44"
"TP53_SNV",-1.00958059611295,"TP53_SNV"
"PTEN_SNV",-0.627484299462075,"PTEN_SNV"
"FAT3_SNV",-0.00386729431012034,"FAT3_SNV"
"CDKN2A_SNV",-0.00505544663168886,"CDKN2A_SNV"
"SLITRK6_SNV",-0.275522779629226,"SLITRK6_SNV"
"ZIC4_SNV",-0.669493934100042,"ZIC4_SNV"
"KIR3DL2_SNV",0.394387827937944,"KIR3DL2_SNV"
