"","X1","variable"
"(Intercept)",3.18338718668269,"(Intercept)"
"CancerType.ACC",19.2283846661347,"CancerType.ACC"
"CancerType.BLCA",-4.80273134947582,"CancerType.BLCA"
"CancerType.BRCA",-2.24670367828579,"CancerType.BRCA"
"CancerType.CESC",-6.2415088925426,"CancerType.CESC"
"CancerType.CHOL",-4.20706758934891,"CancerType.CHOL"
"CancerType.COAD",-5.43248909408687,"CancerType.COAD"
"CancerType.ESCA_adernocarcinoma",1.46258727342445,"CancerType.ESCA_adernocarcinoma"
"CancerType.ESCA_squamous_cell_carcinoma",0.0796818874583916,"CancerType.ESCA_squamous_cell_carcinoma"
"CancerType.GBM",11.6525354688104,"CancerType.GBM"
"CancerType.KIRC",2.79144454203714,"CancerType.KIRC"
"CancerType.KIRP",6.17570360392535,"CancerType.KIRP"
"CancerType.LGG",5.26545864421846,"CancerType.LGG"
"CancerType.LIHC",3.5898742344412,"CancerType.LIHC"
"CancerType.LUSC",-0.441043041227418,"CancerType.LUSC"
"CancerType.OV",3.73154606678837,"CancerType.OV"
"CancerType.READ",-6.86237401825504,"CancerType.READ"
"CancerType.SARC",4.05072381465153,"CancerType.SARC"
"CancerType.SKCM",-0.356720826071817,"CancerType.SKCM"
"CancerType.STAD",-1.68201989570602,"CancerType.STAD"
"CancerType.UCS",-6.40332517298709,"CancerType.UCS"
"log_Mutation_rate",-0.815096422717195,"log_Mutation_rate"
"SBS1",-0.604533550985983,"SBS1"
"SBS2",2.06400707943057,"SBS2"
"SBS4",0.604226976483453,"SBS4"
"SBS5",0.292365406446768,"SBS5"
"SBS6",-4.59691917991497,"SBS6"
"SBS8",-5.53816646096863,"SBS8"
"SBS10a",-2.55586716236038,"SBS10a"
"SBS13",0.852832965660672,"SBS13"
"SBS14",-7.51391649455215,"SBS14"
"SBS15",-5.07650187386923,"SBS15"
"SBS20",-11.2059095230093,"SBS20"
"SBS40",0.91201870241808,"SBS40"
"SBS44",-3.95685206169683,"SBS44"
"TP53_SNV",-1.19944247156213,"TP53_SNV"
"PTEN_SNV",-0.580846077950262,"PTEN_SNV"
"SLITRK6_SNV",-0.270878328897939,"SLITRK6_SNV"
"ZIC4_SNV",-0.341489012141892,"ZIC4_SNV"
"KIR3DL2_SNV",0.503900449197049,"KIR3DL2_SNV"
"GTF2I_SNV",-0.225495204873304,"GTF2I_SNV"
"FGFR2_SNV",0.093623792118168,"FGFR2_SNV"
"PPP2R1A_SNV",0.106097426283357,"PPP2R1A_SNV"
"RPL22_CNV.Amplification",-0.096402045998398,"RPL22_CNV.Amplification"
"RPL22_CNV.Deletion",-0.0881454322294612,"RPL22_CNV.Deletion"
"SPEN_CNV.Deletion",-0.41942436509615,"SPEN_CNV.Deletion"
"SDHB_CNV.Amplification",-0.921391680434961,"SDHB_CNV.Amplification"
