"","X1","variable"
"(Intercept)",2.99468077196185,"(Intercept)"
"CancerType.ACC",18.7615660999044,"CancerType.ACC"
"CancerType.BLCA",-4.61030653611431,"CancerType.BLCA"
"CancerType.BRCA",-2.1300897603764,"CancerType.BRCA"
"CancerType.CESC",-6.38083484025907,"CancerType.CESC"
"CancerType.CHOL",-3.97041808347411,"CancerType.CHOL"
"CancerType.COAD",-5.33584971623771,"CancerType.COAD"
"CancerType.ESCA_adernocarcinoma",1.91744458080407,"CancerType.ESCA_adernocarcinoma"
"CancerType.ESCA_squamous_cell_carcinoma",0.00207240926847956,"CancerType.ESCA_squamous_cell_carcinoma"
"CancerType.GBM",11.7237501908617,"CancerType.GBM"
"CancerType.KIRC",2.80952355718906,"CancerType.KIRC"
"CancerType.KIRP",6.24661621272419,"CancerType.KIRP"
"CancerType.LGG",4.94094678945968,"CancerType.LGG"
"CancerType.LIHC",3.58444580199138,"CancerType.LIHC"
"CancerType.LUSC",-0.460440765955398,"CancerType.LUSC"
"CancerType.OV",3.69562221341404,"CancerType.OV"
"CancerType.READ",-6.934674724257,"CancerType.READ"
"CancerType.SARC",3.99394430856823,"CancerType.SARC"
"CancerType.SKCM",-0.502457084283321,"CancerType.SKCM"
"CancerType.STAD",-1.67001684174078,"CancerType.STAD"
"CancerType.UCEC",0.140709980437809,"CancerType.UCEC"
"CancerType.UCS",-6.37628589180515,"CancerType.UCS"
"log_Mutation_rate",-0.758064055761099,"log_Mutation_rate"
"SBS1",-0.622397924870284,"SBS1"
"SBS2",2.01613050364768,"SBS2"
"SBS3",0.390677175983055,"SBS3"
"SBS4",0.603606993119529,"SBS4"
"SBS6",-4.9683693312518,"SBS6"
"SBS8",-14.8668107498311,"SBS8"
"SBS10a",-3.56494949946642,"SBS10a"
"SBS14",-8.06267764776943,"SBS14"
"SBS15",-4.55643578672161,"SBS15"
"SBS20",-13.2823307410105,"SBS20"
"SBS40",1.05954574599753,"SBS40"
"SBS44",-4.71299626373342,"SBS44"
"TP53_SNV",-1.24332451745963,"TP53_SNV"
"PTEN_SNV",-0.691238367763092,"PTEN_SNV"
"SLITRK6_SNV",-0.200332144919421,"SLITRK6_SNV"
"ZIC4_SNV",-0.259677414996383,"ZIC4_SNV"
"KIR3DL2_SNV",0.25955181891981,"KIR3DL2_SNV"
"DEFB119_SNV",0.593025733625043,"DEFB119_SNV"
"GTF2I_SNV",-0.459850430719284,"GTF2I_SNV"
"FCRL1_SNV",-0.0664370178488097,"FCRL1_SNV"
"PPP2R1A_SNV",0.0716025448293212,"PPP2R1A_SNV"
"RPL22_CNV.Deletion",-0.0960297519888881,"RPL22_CNV.Deletion"
"SPEN_CNV.Deletion",-0.521066915628627,"SPEN_CNV.Deletion"
"SDHB_CNV.Amplification",-0.531973297177507,"SDHB_CNV.Amplification"
"PAX7_CNV.Amplification",0.0105843901407097,"PAX7_CNV.Amplification"
"PAX7_CNV.Deletion",-0.101410174000039,"PAX7_CNV.Deletion"
"SFPQ_CNV.Deletion",0.312465979577686,"SFPQ_CNV.Deletion"
"THRAP3_CNV.Deletion",-0.258261336210477,"THRAP3_CNV.Deletion"
"MUTYH_CNV.Amplification",-0.275289535850598,"MUTYH_CNV.Amplification"
"MUTYH_CNV.Deletion",0.238097815678751,"MUTYH_CNV.Deletion"
"FUBP1_CNV.Deletion",0.285447720691198,"FUBP1_CNV.Deletion"
"RBM15_CNV.Amplification",-0.239242455978504,"RBM15_CNV.Amplification"
"TRIM33_CNV.Amplification",-0.107124007363239,"TRIM33_CNV.Amplification"
