"","X1","variable"
"(Intercept)",3.23359478917122,"(Intercept)"
"CancerType.ACC",18.5449017567616,"CancerType.ACC"
"CancerType.BLCA",-4.78053131168041,"CancerType.BLCA"
"CancerType.BRCA",-2.12904141545545,"CancerType.BRCA"
"CancerType.CESC",-6.23527320241899,"CancerType.CESC"
"CancerType.CHOL",-4.09818733826234,"CancerType.CHOL"
"CancerType.COAD",-5.36099537827804,"CancerType.COAD"
"CancerType.ESCA_adernocarcinoma",1.63529974266341,"CancerType.ESCA_adernocarcinoma"
"CancerType.GBM",12.0602344053657,"CancerType.GBM"
"CancerType.KIRC",2.64606043411856,"CancerType.KIRC"
"CancerType.KIRP",6.16078769830653,"CancerType.KIRP"
"CancerType.LGG",5.055132834738,"CancerType.LGG"
"CancerType.LIHC",3.47910337446692,"CancerType.LIHC"
"CancerType.LUSC",-0.674036320994919,"CancerType.LUSC"
"CancerType.OV",3.58411127600202,"CancerType.OV"
"CancerType.READ",-6.33807609414361,"CancerType.READ"
"CancerType.SARC",4.24340412743514,"CancerType.SARC"
"CancerType.SKCM",-0.341677957402599,"CancerType.SKCM"
"CancerType.STAD",-1.81037610868186,"CancerType.STAD"
"CancerType.UCS",-6.62910182432365,"CancerType.UCS"
"log_Mutation_rate",-0.76633377998395,"log_Mutation_rate"
"SBS1",-1.25138241164475,"SBS1"
"SBS2",1.96303681447424,"SBS2"
"SBS4",0.623826087826072,"SBS4"
"SBS6",-2.99218356789347,"SBS6"
"SBS8",-12.8191622045051,"SBS8"
"SBS10a",-4.30924882681906,"SBS10a"
"SBS13",0.364207972877838,"SBS13"
"SBS14",-9.55683504284618,"SBS14"
"SBS15",-6.30948956109194,"SBS15"
"SBS20",-9.58942011952657,"SBS20"
"SBS40",0.272721062950461,"SBS40"
"SBS44",-3.78583416665332,"SBS44"
"TP53_SNV",-1.17641535282266,"TP53_SNV"
"PTEN_SNV",-0.440557954899302,"PTEN_SNV"
"SLITRK6_SNV",-0.304746697209973,"SLITRK6_SNV"
"ZIC4_SNV",-0.406124601333594,"ZIC4_SNV"
"KIR3DL2_SNV",0.380450160833148,"KIR3DL2_SNV"
"GTF2I_SNV",-0.222384035401533,"GTF2I_SNV"
"FCRL1_SNV",-0.043007359604108,"FCRL1_SNV"
"FGFR2_SNV",0.0165386988703079,"FGFR2_SNV"
"PPP2R1A_SNV",0.243829036551374,"PPP2R1A_SNV"
"RPL22_CNV.Deletion",-0.111855748593914,"RPL22_CNV.Deletion"
"SPEN_CNV.Deletion",-0.59904439483173,"SPEN_CNV.Deletion"
"SDHB_CNV.Amplification",-0.585468667042192,"SDHB_CNV.Amplification"
"ARHGEF10L_CNV.Amplification",0.20801885554156,"ARHGEF10L_CNV.Amplification"
"PAX7_CNV.Deletion",-0.105851800019255,"PAX7_CNV.Deletion"
"SFPQ_CNV.Deletion",0.457697152590187,"SFPQ_CNV.Deletion"
"CSF3R_CNV.Amplification",-0.00333208818969635,"CSF3R_CNV.Amplification"
"MYCL_CNV.Amplification",0.00443314986818513,"MYCL_CNV.Amplification"
"MPL_CNV.Amplification",0.126475437638757,"MPL_CNV.Amplification"
"MUTYH_CNV.Deletion",0.135339213020225,"MUTYH_CNV.Deletion"
"FUBP1_CNV.Amplification",-0.0817736724173314,"FUBP1_CNV.Amplification"
"RBM15_CNV.Amplification",-0.202678358607834,"RBM15_CNV.Amplification"
"TRIM33_CNV.Amplification",-0.00764028346240721,"TRIM33_CNV.Amplification"
"ATP1A1_CNV.Amplification",0.213083600897669,"ATP1A1_CNV.Amplification"
"ATP1A1_CNV.Deletion",0.091214225965322,"ATP1A1_CNV.Deletion"
"TENT5C_CNV.Amplification",-0.686839417694373,"TENT5C_CNV.Amplification"
"BCL9_CNV.Deletion",-0.14926904763425,"BCL9_CNV.Deletion"
"PDE4DIP_CNV.Deletion",-0.0677721764293637,"PDE4DIP_CNV.Deletion"
"ARNT_CNV.Amplification",-0.0278147163038034,"ARNT_CNV.Amplification"
"MLLT11_CNV.Amplification",-0.233199745630898,"MLLT11_CNV.Amplification"
"TPM3_CNV.Deletion",-1.32133357634824,"TPM3_CNV.Deletion"
"MUC1_CNV.Deletion",0.0259629341454861,"MUC1_CNV.Deletion"
"LMNA_CNV.Amplification",-0.397278872049992,"LMNA_CNV.Amplification"
"LMNA_CNV.Deletion",0.334932705597612,"LMNA_CNV.Deletion"
"NTRK1_CNV.Deletion",1.69653633836555,"NTRK1_CNV.Deletion"
"FCRL4_CNV.Deletion",-0.655053898342775,"FCRL4_CNV.Deletion"
"FCGR2B_CNV.Amplification",0.0225780163544825,"FCGR2B_CNV.Amplification"
"FCGR2B_CNV.Deletion",0.102627642747086,"FCGR2B_CNV.Deletion"
"PRRX1_CNV.Amplification",0.353788246822926,"PRRX1_CNV.Amplification"
"PRRX1_CNV.Deletion",-0.0237452047304033,"PRRX1_CNV.Deletion"
"ABL2_CNV.Deletion",0.150638127409407,"ABL2_CNV.Deletion"
"AKT3_CNV.Amplification",-0.134661772779007,"AKT3_CNV.Amplification"
"AKT3_CNV.Deletion",0.142579532293699,"AKT3_CNV.Deletion"
"PAX8_CNV.Amplification",-0.158435017307377,"PAX8_CNV.Amplification"
"PAX8_CNV.Deletion",-0.268154112270529,"PAX8_CNV.Deletion"
"LRP1B_CNV.Amplification",0.372491655373066,"LRP1B_CNV.Amplification"
"LRP1B_CNV.Deletion",-0.494250528879705,"LRP1B_CNV.Deletion"
"TGFBR2_CNV.Amplification",-0.0138946193444899,"TGFBR2_CNV.Amplification"
"TGFBR2_CNV.Deletion",0.063166882484684,"TGFBR2_CNV.Deletion"
"MYD88_CNV.Amplification",0.421299323712488,"MYD88_CNV.Amplification"
"MYD88_CNV.Deletion",0.219092170842664,"MYD88_CNV.Deletion"
"FHIT_CNV.Deletion",-0.371705851022408,"FHIT_CNV.Deletion"
"CBLB_CNV.Amplification",-0.223409164319375,"CBLB_CNV.Amplification"
"CBLB_CNV.Deletion",-0.182418879392207,"CBLB_CNV.Deletion"
"GATA2_CNV.Deletion",0.373581915903344,"GATA2_CNV.Deletion"
"STAG1_CNV.Deletion",-0.622830099628611,"STAG1_CNV.Deletion"
"FOXL2_CNV.Deletion",0.231964640027629,"FOXL2_CNV.Deletion"
"WWTR1_CNV.Deletion",0.181920049743196,"WWTR1_CNV.Deletion"
"GMPS_CNV.Amplification",-0.0651082775345107,"GMPS_CNV.Amplification"
"MLF1_CNV.Deletion",0.100370027095344,"MLF1_CNV.Deletion"
"MECOM_CNV.Deletion",-0.0917852940936083,"MECOM_CNV.Deletion"
"TBL1XR1_CNV.Deletion",-0.283377608707929,"TBL1XR1_CNV.Deletion"
"PIK3CA_CNV.Amplification",-0.498971740752895,"PIK3CA_CNV.Amplification"
"SOX2_CNV.Amplification",-0.0045690989415974,"SOX2_CNV.Amplification"
"BCL6_CNV.Deletion",0.514888708016942,"BCL6_CNV.Deletion"
"LPP_CNV.Deletion",-0.696387053738258,"LPP_CNV.Deletion"
"TP63_CNV.Amplification",-0.0963481371956534,"TP63_CNV.Amplification"
"TP63_CNV.Deletion",-0.054620947834915,"TP63_CNV.Deletion"
"MB21D2_CNV.Deletion",-0.0460621150915883,"MB21D2_CNV.Deletion"
"FGFR3_CNV.Amplification",-0.244125407475107,"FGFR3_CNV.Amplification"
"FGFR3_CNV.Deletion",0.147180405002204,"FGFR3_CNV.Deletion"
"TEC_CNV.Amplification",0.409424165838414,"TEC_CNV.Amplification"
"FIP1L1_CNV.Amplification",-0.236314510834276,"FIP1L1_CNV.Amplification"
"CHIC2_CNV.Deletion",1.13223723159183,"CHIC2_CNV.Deletion"
"PDGFRA_CNV.Amplification",-0.253278165084027,"PDGFRA_CNV.Amplification"
"PDGFRA_CNV.Deletion",0.0894262707475982,"PDGFRA_CNV.Deletion"
"KDR_CNV.Amplification",-0.301343639470235,"KDR_CNV.Amplification"
"AFF1_CNV.Deletion",-0.0299307529964432,"AFF1_CNV.Deletion"
"RAP1GDS1_CNV.Deletion",-0.281695640403971,"RAP1GDS1_CNV.Deletion"
"LEF1_CNV.Deletion",0.554917815949519,"LEF1_CNV.Deletion"
"SDHA_CNV.Amplification",-0.276316049418204,"SDHA_CNV.Amplification"
"TERT_CNV.Deletion",0.0614644562414516,"TERT_CNV.Deletion"
"CDH10_CNV.Amplification",0.0379141217934017,"CDH10_CNV.Amplification"
"CDH10_CNV.Deletion",0.695869814604874,"CDH10_CNV.Deletion"
"APC_CNV.Deletion",-0.0552356294761916,"APC_CNV.Deletion"
"ACSL6_CNV.Deletion",-0.156881066779657,"ACSL6_CNV.Deletion"
"AFF4_CNV.Deletion",-0.0586792393989819,"AFF4_CNV.Deletion"
"CSF1R_CNV.Amplification",0.583500992632613,"CSF1R_CNV.Amplification"
"CSF1R_CNV.Deletion",0.154241482774009,"CSF1R_CNV.Deletion"
"NSD1_CNV.Amplification",0.00535566955392621,"NSD1_CNV.Amplification"
"NSD1_CNV.Deletion",-0.240899176985954,"NSD1_CNV.Deletion"
"FLT4_CNV.Amplification",0.266868652752756,"FLT4_CNV.Amplification"
"FLT4_CNV.Deletion",0.140214917564891,"FLT4_CNV.Deletion"
"FOXO3_CNV.Deletion",-0.29453170152189,"FOXO3_CNV.Deletion"
"SGK1_CNV.Amplification",-0.0843396647133474,"SGK1_CNV.Amplification"
"SGK1_CNV.Deletion",0.49557967448307,"SGK1_CNV.Deletion"
"LATS1_CNV.Amplification",0.0675095653169614,"LATS1_CNV.Amplification"
"LATS1_CNV.Deletion",0.0566037196775153,"LATS1_CNV.Deletion"
"ESR1_CNV.Amplification",0.317466177822809,"ESR1_CNV.Amplification"
