"","X1","variable"
"(Intercept)",3.22833669544969,"(Intercept)"
"CancerType.ACC",17.934861595564,"CancerType.ACC"
"CancerType.BLCA",-4.87859384736695,"CancerType.BLCA"
"CancerType.BRCA",-1.89293413730752,"CancerType.BRCA"
"CancerType.CESC",-6.12140255957674,"CancerType.CESC"
"CancerType.CHOL",-3.83221200123813,"CancerType.CHOL"
"CancerType.COAD",-5.0848375347984,"CancerType.COAD"
"CancerType.ESCA_adernocarcinoma",1.70039432795199,"CancerType.ESCA_adernocarcinoma"
"CancerType.GBM",12.083198605525,"CancerType.GBM"
"CancerType.KIRC",2.72178283853329,"CancerType.KIRC"
"CancerType.KIRP",6.24981922154913,"CancerType.KIRP"
"CancerType.LGG",5.36365243057212,"CancerType.LGG"
"CancerType.LIHC",3.78475874735862,"CancerType.LIHC"
"CancerType.LUSC",-0.665518275629505,"CancerType.LUSC"
"CancerType.OV",3.64193827041762,"CancerType.OV"
"CancerType.PAAD",0.0551932861016557,"CancerType.PAAD"
"CancerType.READ",-6.44002266872686,"CancerType.READ"
"CancerType.SARC",4.06274302343687,"CancerType.SARC"
"CancerType.SKCM",-0.58424604191564,"CancerType.SKCM"
"CancerType.STAD",-1.70787811082494,"CancerType.STAD"
"CancerType.UCEC",0.38957284095079,"CancerType.UCEC"
"CancerType.UCS",-6.50104632957387,"CancerType.UCS"
"log_Mutation_rate",-0.720741574759276,"log_Mutation_rate"
"SBS1",-1.15721897010344,"SBS1"
"SBS2",2.17140410829485,"SBS2"
"SBS3",0.584490584450776,"SBS3"
"SBS4",0.418519010094399,"SBS4"
"SBS6",-4.6081897251226,"SBS6"
"SBS8",-15.5126207926462,"SBS8"
"SBS10a",-5.01170868378381,"SBS10a"
"SBS13",0.163209179365722,"SBS13"
"SBS14",-7.43346629619403,"SBS14"
"SBS15",-5.13837955785549,"SBS15"
"SBS20",-12.9511663241448,"SBS20"
"SBS40",1.16335518698641,"SBS40"
"SBS44",-5.27943194649604,"SBS44"
"TP53_SNV",-1.04943729986387,"TP53_SNV"
"PTEN_SNV",-0.634625249140138,"PTEN_SNV"
"SLITRK6_SNV",-0.402805411122503,"SLITRK6_SNV"
"ZIC4_SNV",-0.618805306768819,"ZIC4_SNV"
"KIR3DL2_SNV",0.509836612877902,"KIR3DL2_SNV"
"GTF2I_SNV",-1.11581565632807,"GTF2I_SNV"
"PPP2R1A_SNV",0.107303383225539,"PPP2R1A_SNV"
"RPL22_CNV.Deletion",-0.198946966297465,"RPL22_CNV.Deletion"
"SPEN_CNV.Deletion",-0.190919728542842,"SPEN_CNV.Deletion"
"SDHB_CNV.Amplification",-0.706932625577115,"SDHB_CNV.Amplification"
"ARHGEF10L_CNV.Deletion",-0.13853845288126,"ARHGEF10L_CNV.Deletion"
"PAX7_CNV.Deletion",-0.0752599380197992,"PAX7_CNV.Deletion"
"SFPQ_CNV.Deletion",0.3495240590758,"SFPQ_CNV.Deletion"
"MPL_CNV.Amplification",0.0245191433182382,"MPL_CNV.Amplification"
"MUTYH_CNV.Amplification",-0.104907701138018,"MUTYH_CNV.Amplification"
"TRIM33_CNV.Amplification",-0.31852309402489,"TRIM33_CNV.Amplification"
"ATP1A1_CNV.Deletion",0.33590356799306,"ATP1A1_CNV.Deletion"
"TENT5C_CNV.Amplification",-0.505920414515125,"TENT5C_CNV.Amplification"
"BCL9_CNV.Deletion",-0.861017257780633,"BCL9_CNV.Deletion"
"PDE4DIP_CNV.Deletion",-5.08812805840633e-14,"PDE4DIP_CNV.Deletion"
"ARNT_CNV.Amplification",-0.201909684627937,"ARNT_CNV.Amplification"
"MLLT11_CNV.Deletion",0.344196204663602,"MLLT11_CNV.Deletion"
"TPM3_CNV.Deletion",-0.479233288702671,"TPM3_CNV.Deletion"
