"","X1","variable"
"(Intercept)",2.87492462399287,"(Intercept)"
"CancerType.ACC",19.0521053147199,"CancerType.ACC"
"CancerType.BLCA",-5.06290899181627,"CancerType.BLCA"
"CancerType.BRCA",-2.19205784981739,"CancerType.BRCA"
"CancerType.CESC",-6.36525534012059,"CancerType.CESC"
"CancerType.CHOL",-3.8340119756992,"CancerType.CHOL"
"CancerType.COAD",-5.50228127861508,"CancerType.COAD"
"CancerType.ESCA_adernocarcinoma",1.1063557627192,"CancerType.ESCA_adernocarcinoma"
"CancerType.GBM",11.8174304036842,"CancerType.GBM"
"CancerType.KIRC",2.98119025872161,"CancerType.KIRC"
"CancerType.KIRP",6.39722192943885,"CancerType.KIRP"
"CancerType.LGG",5.03022858451135,"CancerType.LGG"
"CancerType.LIHC",3.87817059212968,"CancerType.LIHC"
"CancerType.LUSC",-0.858401790495701,"CancerType.LUSC"
"CancerType.OV",3.60307464591804,"CancerType.OV"
"CancerType.READ",-6.96920657393193,"CancerType.READ"
"CancerType.SARC",4.07637518751277,"CancerType.SARC"
"CancerType.SKCM",-0.15557707583885,"CancerType.SKCM"
"CancerType.STAD",-2.06229615427882,"CancerType.STAD"
"CancerType.UCS",-6.74689495126301,"CancerType.UCS"
"log_Mutation_rate",-0.77234256367537,"log_Mutation_rate"
"SBS1",-0.402781087088178,"SBS1"
"SBS2",2.68060410215917,"SBS2"
"SBS3",0.701421815917688,"SBS3"
"SBS4",1.31561393536675,"SBS4"
"SBS6",-4.54258298727706,"SBS6"
"SBS8",-13.1503798307313,"SBS8"
"SBS10a",-2.13023500305918,"SBS10a"
"SBS14",-8.90160743037995,"SBS14"
"SBS15",-5.00953444179146,"SBS15"
"SBS20",-11.4698840588563,"SBS20"
"SBS44",-4.54993742245904,"SBS44"
"TP53_SNV",-1.08280122350028,"TP53_SNV"
"PTEN_SNV",-0.572241732292404,"PTEN_SNV"
"SLITRK6_SNV",-0.125212040864689,"SLITRK6_SNV"
"ZIC4_SNV",-0.421188206896115,"ZIC4_SNV"
"PYHIN1_SNV",-0.219711198020343,"PYHIN1_SNV"
"KIR3DL2_SNV",0.0914167609421045,"KIR3DL2_SNV"
"DEFB119_SNV",0.293805050024734,"DEFB119_SNV"
"GTF2I_SNV",-0.312486717352023,"GTF2I_SNV"
"FGFR2_SNV",0.0618685713675726,"FGFR2_SNV"
"PPP2R1A_SNV",0.169744136474873,"PPP2R1A_SNV"
"RPL22_CNV.Deletion",-0.0484046183650317,"RPL22_CNV.Deletion"
"SPEN_CNV.Deletion",-0.643020569542275,"SPEN_CNV.Deletion"
"SDHB_CNV.Amplification",-0.603272511976968,"SDHB_CNV.Amplification"
"ARHGEF10L_CNV.Amplification",0.158830570710983,"ARHGEF10L_CNV.Amplification"
"SFPQ_CNV.Amplification",0.0226514578178157,"SFPQ_CNV.Amplification"
"SFPQ_CNV.Deletion",0.431973205627326,"SFPQ_CNV.Deletion"
"MYCL_CNV.Amplification",0.0156557449331252,"MYCL_CNV.Amplification"
"MPL_CNV.Amplification",0.383212165412522,"MPL_CNV.Amplification"
"MUTYH_CNV.Amplification",-0.648126668158837,"MUTYH_CNV.Amplification"
"MUTYH_CNV.Deletion",0.127930029712864,"MUTYH_CNV.Deletion"
"RBM15_CNV.Amplification",-0.109982100203334,"RBM15_CNV.Amplification"
"TRIM33_CNV.Amplification",-0.100226161914401,"TRIM33_CNV.Amplification"
"ATP1A1_CNV.Deletion",0.328396697374482,"ATP1A1_CNV.Deletion"
"TENT5C_CNV.Amplification",-0.63433821648881,"TENT5C_CNV.Amplification"
"NOTCH2_CNV.Deletion",-0.0189248309717914,"NOTCH2_CNV.Deletion"
"BCL9_CNV.Deletion",-0.74454520168754,"BCL9_CNV.Deletion"
"PDE4DIP_CNV.Deletion",-1.37047365813541e-15,"PDE4DIP_CNV.Deletion"
"MLLT11_CNV.Amplification",-0.175762234204478,"MLLT11_CNV.Amplification"
"TPM3_CNV.Amplification",0.0690992656128114,"TPM3_CNV.Amplification"
"TPM3_CNV.Deletion",-1.0160458974794,"TPM3_CNV.Deletion"
"MUC1_CNV.Deletion",0.45601203094947,"MUC1_CNV.Deletion"
"LMNA_CNV.Amplification",-0.46371771055891,"LMNA_CNV.Amplification"
"LMNA_CNV.Deletion",0.466843206849114,"LMNA_CNV.Deletion"
"NTRK1_CNV.Deletion",1.62240640832894,"NTRK1_CNV.Deletion"
"FCRL4_CNV.Deletion",-0.80264023662832,"FCRL4_CNV.Deletion"
"FCGR2B_CNV.Amplification",0.100562440583532,"FCGR2B_CNV.Amplification"
"PRRX1_CNV.Amplification",0.214496961539308,"PRRX1_CNV.Amplification"
"AKT3_CNV.Deletion",0.0982354048411162,"AKT3_CNV.Deletion"
"PAX8_CNV.Amplification",-0.106126412922654,"PAX8_CNV.Amplification"
"PAX8_CNV.Deletion",-0.629067336489039,"PAX8_CNV.Deletion"
"LRP1B_CNV.Amplification",0.277566180211846,"LRP1B_CNV.Amplification"
"LRP1B_CNV.Deletion",-0.377801740323679,"LRP1B_CNV.Deletion"
"MYD88_CNV.Deletion",0.235654849840042,"MYD88_CNV.Deletion"
"PBRM1_CNV.Amplification",0.273750865330995,"PBRM1_CNV.Amplification"
"PBRM1_CNV.Deletion",-0.0750466611185164,"PBRM1_CNV.Deletion"
"FHIT_CNV.Deletion",-0.153415733757878,"FHIT_CNV.Deletion"
"CBLB_CNV.Amplification",-0.542985363019441,"CBLB_CNV.Amplification"
"CBLB_CNV.Deletion",-0.0950773167147921,"CBLB_CNV.Deletion"
"GATA2_CNV.Amplification",0.137181467014787,"GATA2_CNV.Amplification"
"GATA2_CNV.Deletion",0.0137995913001399,"GATA2_CNV.Deletion"
"STAG1_CNV.Deletion",-0.449689500144456,"STAG1_CNV.Deletion"
"GMPS_CNV.Amplification",-0.138792516269035,"GMPS_CNV.Amplification"
"MLF1_CNV.Deletion",0.309650029722968,"MLF1_CNV.Deletion"
"MECOM_CNV.Deletion",-0.00904072928479287,"MECOM_CNV.Deletion"
"PIK3CA_CNV.Amplification",-0.412682945388689,"PIK3CA_CNV.Amplification"
"SOX2_CNV.Amplification",-0.0962209865413111,"SOX2_CNV.Amplification"
"MAP3K13_CNV.Deletion",0.192620342192225,"MAP3K13_CNV.Deletion"
"LPP_CNV.Deletion",-0.183512969421492,"LPP_CNV.Deletion"
"MB21D2_CNV.Deletion",-0.279084148077604,"MB21D2_CNV.Deletion"
"FGFR3_CNV.Amplification",-0.0523511240995301,"FGFR3_CNV.Amplification"
"FGFR3_CNV.Deletion",0.0509373283233812,"FGFR3_CNV.Deletion"
"TEC_CNV.Amplification",0.197434865760268,"TEC_CNV.Amplification"
"FIP1L1_CNV.Amplification",-0.414911262120501,"FIP1L1_CNV.Amplification"
"FIP1L1_CNV.Deletion",-0.00881071012631357,"FIP1L1_CNV.Deletion"
"PDGFRA_CNV.Deletion",1.32526093195442,"PDGFRA_CNV.Deletion"
"KDR_CNV.Amplification",-0.265364821973289,"KDR_CNV.Amplification"
"AFF1_CNV.Deletion",-0.152011933589868,"AFF1_CNV.Deletion"
"RAP1GDS1_CNV.Amplification",-0.126437178259277,"RAP1GDS1_CNV.Amplification"
"RAP1GDS1_CNV.Deletion",-0.333801269182537,"RAP1GDS1_CNV.Deletion"
"LEF1_CNV.Deletion",0.556852016497502,"LEF1_CNV.Deletion"
"SDHA_CNV.Amplification",-0.234283182504031,"SDHA_CNV.Amplification"
"CTNND2_CNV.Deletion",-0.100021946536462,"CTNND2_CNV.Deletion"
"CDH10_CNV.Deletion",0.498762312714084,"CDH10_CNV.Deletion"
"APC_CNV.Amplification",-0.125463477501861,"APC_CNV.Amplification"
"APC_CNV.Deletion",-0.293395880406197,"APC_CNV.Deletion"
"AFF4_CNV.Amplification",0.224926343718595,"AFF4_CNV.Amplification"
"AFF4_CNV.Deletion",-0.0630046305435464,"AFF4_CNV.Deletion"
"CSF1R_CNV.Amplification",0.419788930693001,"CSF1R_CNV.Amplification"
"NSD1_CNV.Amplification",0.0713741350938142,"NSD1_CNV.Amplification"
"NSD1_CNV.Deletion",-0.175939433642923,"NSD1_CNV.Deletion"
"FLT4_CNV.Amplification",0.27606814391539,"FLT4_CNV.Amplification"
"FLT4_CNV.Deletion",0.0279197158177992,"FLT4_CNV.Deletion"
"FOXO3_CNV.Deletion",-0.445666275632393,"FOXO3_CNV.Deletion"
"PTPRK_CNV.Amplification",0.0307442739649417,"PTPRK_CNV.Amplification"
"PTPRK_CNV.Deletion",0.00434337313882576,"PTPRK_CNV.Deletion"
"SGK1_CNV.Deletion",0.926214694570329,"SGK1_CNV.Deletion"
"LATS1_CNV.Amplification",0.079196956971987,"LATS1_CNV.Amplification"
"LATS1_CNV.Deletion",0.0317870210759897,"LATS1_CNV.Deletion"
"ARID1B_CNV.Deletion",-0.501024773825322,"ARID1B_CNV.Deletion"
"EZR_CNV.Amplification",0.704853574465852,"EZR_CNV.Amplification"
"AFDN_CNV.Amplification",-0.256514877149313,"AFDN_CNV.Amplification"
"AFDN_CNV.Deletion",0.320985606097493,"AFDN_CNV.Deletion"
"SBDS_CNV.Deletion",-0.189007059126169,"SBDS_CNV.Deletion"
"TRRAP_CNV.Deletion",0.100319471372155,"TRRAP_CNV.Deletion"
"SND1_CNV.Amplification",-0.519278067303266,"SND1_CNV.Amplification"
"SND1_CNV.Deletion",0.208217690845444,"SND1_CNV.Deletion"
"NRG1_CNV.Deletion",0.188221563093028,"NRG1_CNV.Deletion"
"FGFR1_CNV.Amplification",-0.291542636811601,"FGFR1_CNV.Amplification"
"FGFR1_CNV.Deletion",-0.152098349097446,"FGFR1_CNV.Deletion"
"IKBKB_CNV.Amplification",-0.134433072113593,"IKBKB_CNV.Amplification"
"IKBKB_CNV.Deletion",-0.0710065533042866,"IKBKB_CNV.Deletion"
"HOOK3_CNV.Amplification",0.0161782254129162,"HOOK3_CNV.Amplification"
"HOOK3_CNV.Deletion",-0.664772281247256,"HOOK3_CNV.Deletion"
"PLAG1_CNV.Amplification",-0.42898023425273,"PLAG1_CNV.Amplification"
"PLAG1_CNV.Deletion",-0.221816900506494,"PLAG1_CNV.Deletion"
"NCOA2_CNV.Deletion",0.456280045152037,"NCOA2_CNV.Deletion"
"RUNX1T1_CNV.Deletion",0.0882512517709471,"RUNX1T1_CNV.Deletion"
"COX6C_CNV.Amplification",-0.036893529627219,"COX6C_CNV.Amplification"
"UBR5_CNV.Amplification",-0.285083957437905,"UBR5_CNV.Amplification"
"EIF3E_CNV.Deletion",-0.175556948965594,"EIF3E_CNV.Deletion"
"RAD21_CNV.Amplification",0.784737298858732,"RAD21_CNV.Amplification"
"RAD21_CNV.Deletion",0.208872858631235,"RAD21_CNV.Deletion"
"MYC_CNV.Amplification",-1.02060904787077,"MYC_CNV.Amplification"
"MYC_CNV.Deletion",0.0523426864176258,"MYC_CNV.Deletion"
"NDRG1_CNV.Amplification",0.0915271325347835,"NDRG1_CNV.Amplification"
"FAM135B_CNV.Amplification",0.138254547358635,"FAM135B_CNV.Amplification"
"RECQL4_CNV.Deletion",-0.647647586114503,"RECQL4_CNV.Deletion"
"JAK2_CNV.Amplification",0.139278786832372,"JAK2_CNV.Amplification"
"JAK2_CNV.Deletion",0.310925795921802,"JAK2_CNV.Deletion"
"NFIB_CNV.Amplification",-0.416858360202019,"NFIB_CNV.Amplification"
"NFIB_CNV.Deletion",-0.294049341528233,"NFIB_CNV.Deletion"
"CDKN2A_CNV.Amplification",-0.568362999330189,"CDKN2A_CNV.Amplification"
"CDKN2A_CNV.Deletion",0.68842838719599,"CDKN2A_CNV.Deletion"
"FANCG_CNV.Amplification",-0.113679447996047,"FANCG_CNV.Amplification"
"FANCG_CNV.Deletion",-0.596674446283905,"FANCG_CNV.Deletion"
"OMD_CNV.Amplification",0.0366984644568431,"OMD_CNV.Amplification"
"FANCC_CNV.Amplification",-0.789054694313461,"FANCC_CNV.Amplification"
"ABL1_CNV.Deletion",-0.0730867747332142,"ABL1_CNV.Deletion"
"RALGDS_CNV.Amplification",-0.148453637969663,"RALGDS_CNV.Amplification"
"RALGDS_CNV.Deletion",-0.482834771897118,"RALGDS_CNV.Deletion"
"NOTCH1_CNV.Amplification",0.0256226848584482,"NOTCH1_CNV.Amplification"
"NOTCH1_CNV.Deletion",0.297530510162985,"NOTCH1_CNV.Deletion"
"KLF6_CNV.Deletion",-0.751081143927736,"KLF6_CNV.Deletion"
"GATA3_CNV.Amplification",-0.327807115788356,"GATA3_CNV.Amplification"
"GATA3_CNV.Deletion",0.887607915733546,"GATA3_CNV.Deletion"
"ZEB1_CNV.Amplification",0.501807483436021,"ZEB1_CNV.Amplification"
"KIF5B_CNV.Amplification",0.226098453624914,"KIF5B_CNV.Amplification"
"KIF5B_CNV.Deletion",-0.29300086985828,"KIF5B_CNV.Deletion"
"CCDC6_CNV.Deletion",0.0716091303248219,"CCDC6_CNV.Deletion"
"TET1_CNV.Amplification",0.0395519006000271,"TET1_CNV.Amplification"
